sat_id,sat_name,norad_id,start_time,end_time,reset
5404,EUTELSAT 117W B,41589,2021-09-01T02:39:55Z,2021-09-01T06:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-01T16:09:55Z,2021-09-01T20:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-02T04:09:55Z,2021-09-02T06:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-02T15:39:55Z,2021-09-02T20:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-03T05:39:55Z,2021-09-03T07:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-03T15:09:55Z,2021-09-03T21:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-04T06:39:55Z,2021-09-04T08:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-04T15:39:55Z,2021-09-04T19:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-05T05:39:55Z,2021-09-05T06:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-05T16:39:55Z,2021-09-05T20:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-06T04:09:55Z,2021-09-06T06:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-06T16:09:55Z,2021-09-06T20:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-07T03:09:55Z,2021-09-07T05:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-07T16:09:55Z,2021-09-07T20:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-08T04:39:55Z,2021-09-08T06:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-08T15:09:55Z,2021-09-08T20:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-09T03:09:55Z,2021-09-09T06:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-09T15:39:55Z,2021-09-09T17:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-10T00:39:55Z,2021-09-10T01:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-10T04:09:55Z,2021-09-10T05:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-10T14:39:55Z,2021-09-10T16:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-11T04:09:55Z,2021-09-11T06:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-11T14:39:55Z,2021-09-11T18:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-12T03:09:55Z,2021-09-12T05:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-12T14:39:55Z,2021-09-12T18:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-13T00:09:55Z,2021-09-13T05:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-13T14:39:55Z,2021-09-13T17:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-14T04:09:55Z,2021-09-14T04:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-14T15:09:55Z,2021-09-14T16:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-15T04:09:55Z,2021-09-15T07:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-15T14:09:55Z,2021-09-15T17:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-16T01:09:55Z,2021-09-16T04:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-16T15:09:55Z,2021-09-16T18:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-17T01:39:55Z,2021-09-17T07:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-17T14:39:55Z,2021-09-17T15:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-18T03:09:55Z,2021-09-18T07:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-18T14:39:55Z,2021-09-18T15:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-19T03:39:55Z,2021-09-19T05:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-19T14:09:55Z,2021-09-19T18:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-20T03:39:55Z,2021-09-20T07:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-23T03:39:55Z,2021-09-23T04:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-23T13:39:55Z,2021-09-23T15:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-23T22:39:55Z,2021-09-24T04:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-24T13:39:55Z,2021-09-24T16:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-24T22:39:55Z,2021-09-24T23:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-25T03:09:55Z,2021-09-25T05:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-25T13:39:55Z,2021-09-25T16:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-25T22:39:55Z,2021-09-26T06:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-26T14:09:55Z,2021-09-26T17:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-27T00:09:55Z,2021-09-27T04:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-27T14:09:55Z,2021-09-27T17:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-28T00:39:55Z,2021-09-28T04:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-28T14:09:55Z,2021-09-28T16:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-28T23:39:55Z,2021-09-29T03:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-29T14:09:55Z,2021-09-29T16:09:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-29T23:09:55Z,2021-09-30T04:39:55Z,False
5404,EUTELSAT 117W B,41589,2021-09-30T13:39:55Z,2021-09-30T16:39:55Z,False
