sat_id,sat_name,norad_id,primary_rx_time,primary_ant_id,secondary_ant_id,tdoa,fdoa
40,Galaxy 3C,27445,2021-09-01T00:04:25Z,176,177,0.00358573096794544,0.940405397662561
40,Galaxy 3C,27445,2021-09-01T00:04:25Z,175,176,-0.00212519114750436,-0.0775800091867213
40,Galaxy 3C,27445,2021-09-01T00:04:25Z,175,177,0.00146054016354371,0.848596006564847
40,Galaxy 3C,27445,2021-09-01T00:34:25Z,175,176,-0.00212528387977435,0.852910623893638
40,Galaxy 3C,27445,2021-09-01T00:34:25Z,175,177,0.00146037367564879,2.12792170987391
40,Galaxy 3C,27445,2021-09-01T00:34:25Z,176,177,0.00358565710898314,1.27261686082276
40,Galaxy 3C,27445,2021-09-01T01:04:25Z,175,176,-0.00212541530682368,1.32919333966551
40,Galaxy 3C,27445,2021-09-01T01:04:25Z,176,177,0.00358557635610026,-0.262229400653826
40,Galaxy 3C,27445,2021-09-01T01:04:25Z,175,177,0.00146016007336803,1.05839470342121
40,Galaxy 3C,27445,2021-09-01T01:34:25Z,175,177,0.0014599096685591,1.32695366704962
40,Galaxy 3C,27445,2021-09-01T01:34:25Z,175,176,-0.00212558737191345,1.32307022525303
40,Galaxy 3C,27445,2021-09-01T01:34:25Z,176,177,0.00358549849168943,-0.0121727341752972
40,Galaxy 3C,27445,2021-09-01T02:04:25Z,175,176,-0.00212579222169585,1.55685328577853
40,Galaxy 3C,27445,2021-09-01T02:04:25Z,176,177,0.00358541485390852,1.44621105024735
40,Galaxy 3C,27445,2021-09-01T02:04:25Z,175,177,0.00145962261662246,3.00057983447869
40,Galaxy 3C,27445,2021-09-01T02:34:25Z,175,176,-0.00212603248794972,1.88123678668571
40,Galaxy 3C,27445,2021-09-01T02:34:25Z,175,177,0.00145929833868089,3.48245289325342
40,Galaxy 3C,27445,2021-09-01T02:34:25Z,176,177,0.00358533020966553,1.58876507602351
40,Galaxy 3C,27445,2021-09-01T03:04:25Z,175,177,0.0014589525498959,3.76204217370695
40,Galaxy 3C,27445,2021-09-01T03:04:25Z,175,176,-0.00212630371435505,2.33926764203026
40,Galaxy 3C,27445,2021-09-01T03:04:25Z,176,177,0.00358525728607627,1.4155029440806
40,Galaxy 3C,27445,2021-09-01T03:34:25Z,175,176,-0.00212660769136567,1.94886952805568
40,Galaxy 3C,27445,2021-09-01T03:34:25Z,175,177,0.00145855781547534,3.23284300271179
40,Galaxy 3C,27445,2021-09-01T03:34:25Z,176,177,0.00358516511798619,1.28877493252237
40,Galaxy 3C,27445,2021-09-01T04:04:25Z,175,176,-0.00212693634673924,2.02528713037201
40,Galaxy 3C,27445,2021-09-01T04:04:25Z,176,177,0.00358507961472938,1.73806433919635
40,Galaxy 3C,27445,2021-09-01T04:04:25Z,175,177,0.00145814341739281,3.75481016572013
40,Galaxy 3C,27445,2021-09-01T04:34:25Z,176,177,0.00358501674203212,0.647905049336118
40,Galaxy 3C,27445,2021-09-01T04:34:25Z,175,177,0.00145772339621678,3.06154626242792
40,Galaxy 3C,27445,2021-09-01T04:34:25Z,175,176,-0.00212729372909917,2.40124662971307
40,Galaxy 3C,27445,2021-09-01T05:04:25Z,175,177,0.00145728971244836,3.66413602384528
40,Galaxy 3C,27445,2021-09-01T05:04:25Z,175,176,-0.00212766061551295,2.85945367587156
40,Galaxy 3C,27445,2021-09-01T05:04:25Z,176,177,0.00358495149297872,0.806518748415214
40,Galaxy 3C,27445,2021-09-01T05:34:25Z,176,177,0.00358490211089592,1.95911365047381
40,Galaxy 3C,27445,2021-09-01T05:34:25Z,175,177,0.00145686087671217,4.66593439128212
40,Galaxy 3C,27445,2021-09-01T05:34:25Z,175,176,-0.00212804327646656,2.71132949761952
40,Galaxy 3C,27445,2021-09-01T06:04:25Z,175,177,0.00145643068053001,1.98455243627387
40,Galaxy 3C,27445,2021-09-01T06:04:25Z,176,177,0.0035848498187942,-1.09477321607796
40,Galaxy 3C,27445,2021-09-01T06:04:25Z,175,176,-0.00212841807915446,3.09428642582224
40,Galaxy 3C,27445,2021-09-01T06:34:25Z,176,177,0.00358482045154698,-0.989127067976978
40,Galaxy 3C,27445,2021-09-01T06:34:25Z,175,177,0.00145603078276098,1.6755830787517
40,Galaxy 3C,27445,2021-09-01T06:34:25Z,175,176,-0.00212879022178265,2.65589641967818
40,Galaxy 3C,27445,2021-09-01T07:04:25Z,176,177,0.00358480051451008,0.238847398862414
40,Galaxy 3C,27445,2021-09-01T07:04:25Z,175,177,0.00145565433571189,2.56777611545898
40,Galaxy 3C,27445,2021-09-01T07:04:25Z,175,176,-0.00212914686497689,2.32329884193109
40,Galaxy 3C,27445,2021-09-01T07:34:25Z,175,177,0.00145530242974035,2.41555784360593
40,Galaxy 3C,27445,2021-09-01T07:34:25Z,176,177,0.00358479258837598,0.559144622862936
40,Galaxy 3C,27445,2021-09-01T07:34:25Z,175,176,-0.00212949139159329,1.8600794225914
40,Galaxy 3C,27445,2021-09-01T08:04:25Z,176,177,0.0035848027836641,1.73747599894303
40,Galaxy 3C,27445,2021-09-01T08:04:25Z,175,176,-0.0021298157625694,1.73562552389069
40,Galaxy 3C,27445,2021-09-01T08:04:25Z,175,177,0.00145498647048949,3.47056300858431
40,Galaxy 3C,27445,2021-09-01T08:34:25Z,176,177,0.00358481566130442,0.262940242828059
40,Galaxy 3C,27445,2021-09-01T08:34:25Z,175,177,0.00145471292458631,1.87848301732142
40,Galaxy 3C,27445,2021-09-01T08:34:25Z,175,176,-0.00213010239282628,1.62341656491965
40,Galaxy 3C,27445,2021-09-01T09:04:25Z,176,177,0.00358484292157625,-0.049255875798848
40,Galaxy 3C,27445,2021-09-01T09:04:25Z,175,177,0.0014544906078411,0.68720795175455
40,Galaxy 3C,27445,2021-09-01T09:04:25Z,175,176,-0.00213035202800412,0.75844689941055
40,Galaxy 3C,27445,2021-09-01T09:34:25Z,176,177,0.00358487481920349,0.148271016112962
40,Galaxy 3C,27445,2021-09-01T09:34:25Z,175,177,0.0014542986223414,1.84515830455479
40,Galaxy 3C,27445,2021-09-01T09:34:25Z,175,176,-0.00213057367758047,1.71072937393657
40,Galaxy 3C,27445,2021-09-01T10:04:25Z,175,177,0.00145416094333415,0.00242524426837189
40,Galaxy 3C,27445,2021-09-01T10:04:25Z,176,177,0.00358491392862091,-1.22980944426249
40,Galaxy 3C,27445,2021-09-01T10:04:25Z,175,176,-0.00213075392854123,1.22661797285504
40,Galaxy 3C,27445,2021-09-01T10:34:25Z,175,176,-0.00213089904973459,0.47604139909522
40,Galaxy 3C,27445,2021-09-01T10:34:25Z,176,177,0.00358498216997431,0.169469410021225
40,Galaxy 3C,27445,2021-09-01T10:34:25Z,175,177,0.00145408450515221,0.65767867886619
40,Galaxy 3C,27445,2021-09-01T11:04:25Z,176,177,0.00358503948902462,-0.203473935820161
40,Galaxy 3C,27445,2021-09-01T11:04:25Z,175,176,-0.00213098974897088,0.611846681022454
40,Galaxy 3C,27445,2021-09-01T11:04:25Z,175,177,0.00145404919205221,0.411396985811275
40,Galaxy 3C,27445,2021-09-01T11:34:25Z,175,177,0.00145406719160588,0.0817366325442959
40,Galaxy 3C,27445,2021-09-01T11:34:25Z,176,177,0.00358511154439204,-0.460848909356586
40,Galaxy 3C,27445,2021-09-01T11:34:25Z,175,176,-0.00213104543549942,0.538896650061027
40,Galaxy 3C,27445,2021-09-01T12:04:25Z,176,177,0.00358518656122659,-2.21867478407723
40,Galaxy 3C,27445,2021-09-01T12:04:25Z,175,177,0.0014541294736597,-2.2008107270287
40,Galaxy 3C,27445,2021-09-01T12:04:25Z,175,176,-0.00213105655905271,0.0367515556046824
40,Galaxy 3C,27445,2021-09-01T12:34:25Z,175,177,0.00145424265222789,0.407219260149927
40,Galaxy 3C,27445,2021-09-01T12:34:25Z,175,176,-0.00213102112121802,-0.608030226513777
40,Galaxy 3C,27445,2021-09-01T12:34:25Z,176,177,0.0035852641937034,1.02533866767615
40,Galaxy 3C,27445,2021-09-01T13:04:25Z,176,177,0.0035853327134835,-0.191345648792335
40,Galaxy 3C,27445,2021-09-01T13:04:25Z,175,176,-0.00213093435874144,0.0827309428788935
40,Galaxy 3C,27445,2021-09-01T13:04:25Z,175,177,0.00145439825219394,-0.112301345803868
40,Galaxy 3C,27445,2021-09-01T13:34:25Z,175,177,0.0014545944087899,-1.35424377460144
40,Galaxy 3C,27445,2021-09-01T13:34:25Z,176,177,0.00358540288298407,0.14245641998816
40,Galaxy 3C,27445,2021-09-01T13:34:25Z,175,176,-0.00213080994705541,-1.51320567812724
40,Galaxy 3C,27445,2021-09-01T14:04:25Z,176,177,0.00358548640521801,-0.429032521570746
40,Galaxy 3C,27445,2021-09-01T14:04:25Z,175,177,0.00145484609808928,-1.86211002464388
40,Galaxy 3C,27445,2021-09-01T14:04:25Z,175,176,-0.00213064102189518,-1.42044381178902
40,Galaxy 3C,27445,2021-09-01T14:34:25Z,176,177,0.00358556534305952,-0.0919847682472849
40,Galaxy 3C,27445,2021-09-01T14:34:25Z,175,176,-0.00213043440529482,-1.66693360553624
40,Galaxy 3C,27445,2021-09-01T14:34:25Z,175,177,0.00145513071122754,-1.76365446035368
40,Galaxy 3C,27445,2021-09-01T15:04:25Z,176,177,0.00358563867077949,0.338014475329675
40,Galaxy 3C,27445,2021-09-01T15:04:25Z,175,176,-0.00213018229921262,-2.31890468674034
40,Galaxy 3C,27445,2021-09-01T15:04:25Z,175,177,0.00145545887522151,-1.99509040309542
40,Galaxy 3C,27445,2021-09-01T15:34:25Z,175,177,0.00145581840783107,-3.27151622300523
40,Galaxy 3C,27445,2021-09-01T15:34:25Z,175,176,-0.00212988913622794,-2.0624894063016
40,Galaxy 3C,27445,2021-09-01T15:34:25Z,176,177,0.00358570653102284,-1.2184542966543
40,Galaxy 3C,27445,2021-09-01T16:04:25Z,175,177,0.00145619809374581,-2.41823942693897
40,Galaxy 3C,27445,2021-09-01T16:04:25Z,175,176,-0.00212957241347839,-2.27133464350448
40,Galaxy 3C,27445,2021-09-01T16:04:25Z,176,177,0.0035857713165171,-0.144605099161473
40,Galaxy 3C,27445,2021-09-01T16:34:25Z,175,176,-0.00212922137715474,-2.83250991568064
40,Galaxy 3C,27445,2021-09-01T16:34:25Z,176,177,0.00358582338788204,-0.118115438141148
40,Galaxy 3C,27445,2021-09-01T16:34:25Z,175,177,0.00145660392579007,-2.96026550624743
40,Galaxy 3C,27445,2021-09-01T17:04:25Z,175,177,0.00145702550970171,-2.685608516809
40,Galaxy 3C,27445,2021-09-01T17:04:25Z,175,176,-0.00212885346779694,-2.47229184439963
40,Galaxy 3C,27445,2021-09-01T17:04:25Z,176,177,0.00358587759926301,-0.215995507818948
40,Galaxy 3C,27445,2021-09-01T17:34:25Z,175,176,-0.00212845610522284,-2.3842771625789
40,Galaxy 3C,27445,2021-09-01T17:34:25Z,175,177,0.00145746176694255,-3.25755362837747
40,Galaxy 3C,27445,2021-09-01T17:34:25Z,176,177,0.00358591628612769,-0.871761769105342
40,Galaxy 3C,27445,2021-09-01T18:04:25Z,175,176,-0.00212804221304543,-2.9713893225463
40,Galaxy 3C,27445,2021-09-01T18:04:25Z,175,177,0.00145789609399086,-2.85333703147891
40,Galaxy 3C,27445,2021-09-01T18:04:25Z,176,177,0.003585938266659,0.105807039002861
40,Galaxy 3C,27445,2021-09-01T18:34:25Z,176,177,0.00358597358098966,-0.64571023852275
40,Galaxy 3C,27445,2021-09-01T18:34:25Z,175,176,-0.00212763060439095,-2.60848267614192
40,Galaxy 3C,27445,2021-09-01T18:34:25Z,175,177,0.00145834477045675,-3.26123481877128
40,Galaxy 3C,27445,2021-09-01T19:04:25Z,175,177,0.00145876850189162,-3.28407795536255
40,Galaxy 3C,27445,2021-09-01T19:04:25Z,175,176,-0.0021272186272871,-3.09308031069542
40,Galaxy 3C,27445,2021-09-01T19:04:25Z,176,177,0.00358598581809834,-0.196497901805453
40,Galaxy 3C,27445,2021-09-01T19:34:25Z,175,176,-0.00212681626034175,-1.95760377499765
40,Galaxy 3C,27445,2021-09-01T19:34:25Z,176,177,0.00358599032364413,0.336825679704929
40,Galaxy 3C,27445,2021-09-01T19:34:25Z,175,177,0.00145917492680443,-1.61759428520951
40,Galaxy 3C,27445,2021-09-01T20:04:25Z,175,176,-0.00212643424727438,-3.10784903536405
40,Galaxy 3C,27445,2021-09-01T20:04:25Z,175,177,0.00145954356547189,-3.37610466025324
40,Galaxy 3C,27445,2021-09-01T20:04:25Z,176,177,0.00358597819639808,-0.262141492734093
40,Galaxy 3C,27445,2021-09-01T20:34:25Z,175,176,-0.00212607318857532,-2.19426280004303
40,Galaxy 3C,27445,2021-09-01T20:34:25Z,175,177,0.00145990071088257,-2.37984360077743
40,Galaxy 3C,27445,2021-09-01T20:34:25Z,176,177,0.00358597355105503,-0.184149462507037
40,Galaxy 3C,27445,2021-09-01T21:04:25Z,175,176,-0.00212575177155272,-1.734220428959
