sat_id,sat_name,norad_id,start_time,end_time,reset
66,SES 1,36516,2021-09-08T13:36:25Z,2021-09-08T14:21:25Z,False
66,SES 1,36516,2021-09-15T13:06:25Z,2021-09-15T13:51:25Z,False
66,SES 1,36516,2021-10-20T10:36:25Z,2021-10-20T11:21:25Z,False
66,SES 1,36516,2021-11-03T10:08:55Z,2021-11-03T10:53:55Z,False
66,SES 1,36516,2021-11-10T09:38:55Z,2021-11-10T10:23:55Z,False
66,SES 1,36516,2021-11-19T17:06:55Z,2021-11-19T17:06:55Z,True
66,SES 1,36516,2021-11-20T06:06:55Z,2021-11-20T06:06:55Z,True
66,SES 1,36516,2021-11-20T19:36:55Z,2021-11-20T19:36:55Z,True
66,SES 1,36516,2021-11-21T08:36:55Z,2021-11-21T08:36:55Z,True
66,SES 1,36516,2021-11-21T22:06:55Z,2021-11-21T22:06:55Z,True
66,SES 1,36516,2021-11-22T11:06:55Z,2021-11-22T11:06:55Z,True
66,SES 1,36516,2021-11-24T08:37:55Z,2021-11-24T09:22:55Z,False
66,SES 1,36516,2021-11-27T20:06:55Z,2021-11-27T20:06:55Z,True
66,SES 1,36516,2021-12-01T08:37:55Z,2021-12-01T09:22:55Z,False
66,SES 1,36516,2021-12-04T14:06:55Z,2021-12-04T14:06:55Z,True
66,SES 1,36516,2021-12-08T07:37:55Z,2021-12-08T08:22:55Z,False
66,SES 1,36516,2021-12-15T07:37:55Z,2021-12-15T08:22:55Z,False
66,SES 1,36516,2021-12-18T17:06:55Z,2021-12-18T17:06:55Z,True
66,SES 1,36516,2021-12-22T07:07:55Z,2021-12-22T07:52:55Z,False
66,SES 1,36516,2021-12-29T06:37:35Z,2021-12-29T07:22:35Z,False
66,SES 1,36516,2022-01-04T12:06:35Z,2022-01-04T12:06:35Z,True
66,SES 1,36516,2022-01-19T04:37:35Z,2022-01-19T05:22:35Z,False
66,SES 1,36516,2022-01-22T13:06:35Z,2022-01-22T13:06:35Z,True
66,SES 1,36516,2022-01-26T04:35:40Z,2022-01-26T05:20:40Z,False
