sat_id,sat_name,norad_id,start_time,end_time,reset
72,SES 15,42709,2021-09-01T13:42:25Z,2021-09-01T15:42:25Z,False
72,SES 15,42709,2021-09-02T01:42:25Z,2021-09-02T02:42:25Z,False
72,SES 15,42709,2021-09-02T05:42:25Z,2021-09-02T09:12:25Z,False
72,SES 15,42709,2021-09-03T14:12:25Z,2021-09-03T19:12:25Z,False
72,SES 15,42709,2021-09-04T01:42:25Z,2021-09-04T08:12:25Z,False
72,SES 15,42709,2021-09-05T14:12:25Z,2021-09-05T18:12:25Z,False
72,SES 15,42709,2021-09-06T01:42:25Z,2021-09-06T08:12:25Z,False
72,SES 15,42709,2021-09-07T14:12:25Z,2021-09-07T15:42:25Z,False
72,SES 15,42709,2021-09-08T01:42:25Z,2021-09-08T07:42:25Z,False
72,SES 15,42709,2021-09-09T02:12:25Z,2021-09-09T06:12:25Z,False
72,SES 15,42709,2021-09-09T16:42:25Z,2021-09-09T17:42:25Z,False
72,SES 15,42709,2021-09-10T01:12:25Z,2021-09-10T07:42:25Z,False
72,SES 15,42709,2021-09-11T13:42:25Z,2021-09-11T15:12:25Z,False
72,SES 15,42709,2021-09-12T01:12:25Z,2021-09-12T02:12:25Z,False
72,SES 15,42709,2021-09-12T05:42:25Z,2021-09-12T07:12:25Z,False
72,SES 15,42709,2021-09-13T13:42:25Z,2021-09-13T15:12:25Z,False
72,SES 15,42709,2021-09-14T00:42:25Z,2021-09-14T08:12:25Z,False
72,SES 15,42709,2021-09-15T13:12:25Z,2021-09-15T14:42:25Z,False
72,SES 15,42709,2021-09-16T01:12:25Z,2021-09-16T07:42:25Z,False
72,SES 15,42709,2021-09-16T21:42:25Z,2021-09-17T01:42:25Z,False
72,SES 15,42709,2021-09-17T12:12:25Z,2021-09-17T14:42:25Z,False
72,SES 15,42709,2021-09-18T00:42:25Z,2021-09-18T08:42:25Z,False
72,SES 15,42709,2021-09-19T13:12:25Z,2021-09-19T14:42:25Z,False
72,SES 15,42709,2021-09-20T01:12:25Z,2021-09-20T05:12:25Z,False
72,SES 15,42709,2021-09-23T11:12:25Z,2021-09-23T18:42:25Z,False
72,SES 15,42709,2021-09-24T04:12:25Z,2021-09-24T07:42:25Z,False
72,SES 15,42709,2021-09-25T12:42:25Z,2021-09-25T14:12:25Z,False
72,SES 15,42709,2021-09-26T00:12:25Z,2021-09-26T07:12:25Z,False
72,SES 15,42709,2021-09-26T15:12:25Z,2021-09-26T19:12:25Z,False
72,SES 15,42709,2021-09-27T12:42:25Z,2021-09-27T14:42:25Z,False
72,SES 15,42709,2021-09-27T23:42:25Z,2021-09-28T07:42:25Z,False
72,SES 15,42709,2021-09-29T11:42:25Z,2021-09-29T16:12:25Z,False
72,SES 15,42709,2021-09-29T23:12:25Z,2021-09-30T07:12:25Z,False
72,SES 15,42709,2021-10-01T12:42:25Z,2021-10-01T16:12:25Z,False
72,SES 15,42709,2021-10-01T23:12:25Z,2021-10-02T07:42:25Z,False
72,SES 15,42709,2021-10-03T12:12:25Z,2021-10-03T14:12:25Z,False
72,SES 15,42709,2021-10-03T23:42:25Z,2021-10-04T06:12:25Z,False
72,SES 15,42709,2021-10-05T12:12:25Z,2021-10-05T14:42:25Z,False
72,SES 15,42709,2021-10-06T03:42:25Z,2021-10-06T07:42:25Z,False
72,SES 15,42709,2021-10-07T12:12:25Z,2021-10-07T16:12:25Z,False
72,SES 15,42709,2021-10-08T00:12:25Z,2021-10-08T08:12:25Z,False
72,SES 15,42709,2021-10-09T11:42:25Z,2021-10-09T13:12:25Z,False
72,SES 15,42709,2021-10-09T23:42:25Z,2021-10-10T03:42:25Z,False
72,SES 15,42709,2021-10-11T11:42:25Z,2021-10-11T13:12:25Z,False
72,SES 15,42709,2021-10-11T22:42:25Z,2021-10-11T23:42:25Z,False
72,SES 15,42709,2021-10-11T23:12:25Z,2021-10-12T00:12:25Z,False
72,SES 15,42709,2021-10-12T04:12:25Z,2021-10-12T06:12:25Z,False
72,SES 15,42709,2021-10-13T11:42:25Z,2021-10-13T13:12:25Z,False
72,SES 15,42709,2021-10-13T22:12:25Z,2021-10-14T02:12:25Z,False
72,SES 15,42709,2021-10-15T09:12:25Z,2021-10-15T13:12:25Z,False
72,SES 15,42709,2021-10-15T22:42:25Z,2021-10-15T23:42:25Z,False
72,SES 15,42709,2021-10-15T23:12:25Z,2021-10-16T06:42:25Z,False
72,SES 15,42709,2021-10-17T10:42:25Z,2021-10-17T14:42:25Z,False
72,SES 15,42709,2021-10-17T22:42:25Z,2021-10-18T06:42:25Z,False
72,SES 15,42709,2021-10-19T11:12:25Z,2021-10-19T14:42:25Z,False
72,SES 15,42709,2021-10-19T23:12:25Z,2021-10-20T03:12:25Z,False
72,SES 15,42709,2021-10-21T11:02:35Z,2021-10-21T16:01:55Z,False
72,SES 15,42709,2021-10-21T23:31:55Z,2021-10-22T07:31:55Z,False
72,SES 15,42709,2021-10-23T11:01:55Z,2021-10-23T13:01:55Z,False
72,SES 15,42709,2021-10-23T23:31:55Z,2021-10-24T05:01:55Z,False
