,primary_rx_time,175_177_tdoa,175_177_fdoa,175_176_tdoa,175_176_fdoa,176_177_tdoa,176_177_fdoa,maneuver,175_177_tdoa_scaled,175_177_fdoa_scaled,175_176_tdoa_scaled,175_176_fdoa_scaled,176_177_tdoa_scaled,176_177_fdoa_scaled
1085,2021-09-26 08:12:25+00:00,0.0062995396042585,0.0062995396042585,0.0028939315569816,0.0028939315569816,0.0034056089784163,0.0034056089784163,0,-0.6724492815040612,-0.6724492815040612,-0.15528231510154966,-0.15528231510154966,-0.2875730264354239,-0.2875730264354239
1429,2021-10-04 10:12:25+00:00,0.0062991032272565,0.0062991032272565,0.0028929133150475,0.0028929133150475,0.0034061934373623,0.0034061934373623,0,-1.0970898178306483,-1.0970898178306483,-0.7033076038873244,-0.7033076038873244,0.13153603399789832,0.13153603399789832
992,2021-09-24 09:42:25+00:00,0.0062998198001023,0.0062998198001023,0.0028939720773493,0.0028939720773493,0.0034058465341451,0.0034058465341451,0,-0.3997893731158069,-0.3997893731158069,-0.13347395554880007,-0.13347395554880007,-0.1172244348375835,-0.1172244348375835
193,2021-09-05 01:12:25+00:00,0.006299174388101,0.006299174388101,0.0028935767698028,0.0028935767698028,0.0034055987592928,0.0034055987592928,0,-1.027842861562407,-1.027842861562407,-0.34623138094516126,-0.34623138094516126,-0.2949010471248295,-0.2949010471248295
4580,2021-12-13 00:31:55+00:00,0.0063002013328333,0.0063002013328333,0.0028926380476209,0.0028926380476209,0.003407564374296,0.003407564374296,0,-0.02851805777252316,-0.02851805777252316,-0.8514585549566268,-0.8514585549566268,1.1146197803045803,1.1146197803045803
4290,2021-12-06 22:31:55+00:00,0.0063000780940403,0.0063000780940403,0.0028912422763017,0.0028912422763017,0.0034088337299499,0.0034088337299499,0,-0.14844231344174752,-0.14844231344174752,-1.602672932077767,-1.602672932077767,2.0248607118575785,2.0248607118575785
30,2021-09-01 15:12:25+00:00,0.0063010848924209,0.0063010848924209,0.0028954165674664,0.0028954165674664,0.0034056697922713,0.0034056697922713,0,0.8312779796813629,0.8312779796813629,0.6439612364828937,0.6439612364828937,-0.24396408212070478,-0.24396408212070478
1669,2021-10-09 23:12:25+00:00,0.0062990761814448,0.0062990761814448,0.0028924980060233,0.0028924980060233,0.0034065742164157,0.0034065742164157,0,-1.1234082258430933,-1.1234082258430933,-0.9268299715095778,-0.9268299715095778,0.40458849113837425,0.40458849113837425
5240,2021-12-27 12:01:35+00:00,0.0063012415053431,0.0063012415053431,0.0028971000462846,0.0028971000462846,0.0034041428249852,0.0034041428249852,0,0.9836787592222437,0.9836787592222437,1.5500219030220104,1.5500219030220104,-1.3389354722744788,-1.3389354722744788
6171,2022-01-16 19:31:35+00:00,0.0063005752373156,0.0063005752373156,0.0028919462569592,0.0028919462569592,0.0034086278223275,0.0034086278223275,1,0.33533017247669333,0.33533017247669333,-1.2237853708745634,-1.2237853708745634,1.8772066281092938,1.8772066281092938
5747,2022-01-07 23:31:35+00:00,0.0062991761788129,0.0062991761788129,0.0028908651500291,0.0028908651500291,0.0034083093478684,0.0034083093478684,0,-1.0261003112948304,-1.0261003112948304,-1.805645062304207,-1.805645062304207,1.6488321079845047,1.6488321079845047
2974,2021-11-07 21:01:25+00:00,0.0063021837883845,0.0063021837883845,0.0028950713617078,0.0028950713617078,0.0034071135497374,0.0034071135497374,1,1.9006188688944126,1.9006188688944126,0.4581689613744843,0.4581689613744843,0.7913384643657435,0.7913384643657435
2398,2021-10-25 15:01:55+00:00,0.0063015226008998,0.0063015226008998,0.0028957250532255,0.0028957250532255,0.0034057954401811,0.0034057954401811,0,1.2572141825127607,1.2572141825127607,0.8099905381208685,0.8099905381208685,-0.15386335257907097,-0.15386335257907097
3059,2021-11-09 15:31:25+00:00,0.0063028070633117,0.0063028070633117,0.0028976114935167,0.0028976114935167,0.0034051958770094,0.0034051958770094,0,2.507130665236554,2.507130665236554,1.8252865603532917,1.8252865603532917,-0.5838034865802676,-0.5838034865802676
1974,2021-10-16 09:12:25+00:00,0.0062996708178779,0.0062996708178779,0.0028939919606064,0.0028939919606064,0.00340568000216,0.00340568000216,0,-0.544764684331809,-0.544764684331809,-0.12277264051824584,-0.12277264051824584,-0.23664268360415167,-0.23664268360415167
4490,2021-12-11 03:31:55+00:00,0.0062994740352695,0.0062994740352695,0.0028932538108914,0.0028932538108914,0.003406219935599,0.003406219935599,0,-0.7362547765865692,-0.7362547765865692,-0.5200502394685541,-0.5200502394685541,0.15053762711653476,0.15053762711653476
1798,2021-10-12 16:42:25+00:00,0.0062999457082669,0.0062999457082669,0.0028936533572725,0.0028936533572725,0.0034062944147829,0.0034062944147829,0,-0.27726753924578806,-0.27726753924578806,-0.3050114421525394,-0.3050114421525394,0.20394582798305458,0.20394582798305458
6795,2022-01-29 19:31:10+00:00,0.0062999014565278,0.0062999014565278,0.0028915080667066,0.0028915080667066,0.0034083932741715,0.0034083932741715,0,-0.32032911705314704,-0.32032911705314704,-1.4596225837039305,-1.4596225837039305,1.7090147337766681,1.7090147337766681
5645,2022-01-04 23:01:35+00:00,0.0062996372694646,0.0062996372694646,0.0028907889729142,0.0028907889729142,0.0034088489845185,0.0034088489845185,0,-0.5774108048911912,-0.5774108048911912,-1.8466441451290352,-1.8466441451290352,2.0357995946602743,2.0357995946602743
2686,2021-11-01 19:31:55+00:00,0.0063001737194922,0.0063001737194922,0.0028930259238377,0.0028930259238377,0.0034071482530046,0.0034071482530046,0,-0.055388731342993026,-0.055388731342993026,-0.6427007257942647,-0.6427007257942647,0.8162237943101227,0.8162237943101227
5852,2022-01-10 04:01:35+00:00,0.0062993793770692,0.0062993793770692,0.0028939204206975,0.0028939204206975,0.0034054599345559,0.0034054599345559,0,-0.8283671215516729,-0.8283671215516729,-0.16127594500950787,-0.16127594500950787,-0.39445073396815133,-0.39445073396815133
5125,2021-12-25 02:01:35+00:00,0.006299531538182,0.006299531538182,0.0028925646613705,0.0028925646613705,0.0034069658608888,0.0034069658608888,0,-0.6802984189129455,-0.6802984189129455,-0.8909555740065119,-0.8909555740065119,0.6854324208415524,0.6854324208415524
5340,2021-12-29 14:01:35+00:00,0.0063012992642031,0.0063012992642031,0.0028958195926672,0.0028958195926672,0.0034054821022649,0.0034054821022649,0,1.0398841806257317,1.0398841806257317,0.8608723601164407,0.8608723601164407,-0.378554514473963,-0.378554514473963
4688,2021-12-15 18:31:55+00:00,0.0063020332656549,0.0063020332656549,0.0028941776854576,0.0028941776854576,0.0034078550483934,0.0034078550483934,1,1.7541444847407204,1.7541444847407204,-0.022814161295349585,-0.022814161295349585,1.3230589678425195,1.3230589678425195
1758,2021-10-11 20:42:25+00:00,0.0062995761290924,0.0062995761290924,0.0028928625248242,0.0028928625248242,0.0034067172599345,0.0034067172599345,0,-0.6369067919006816,-0.6369067919006816,-0.7306432751646099,-0.7306432751646099,0.5071634199260436,0.5071634199260436
6333,2022-01-20 04:31:35+00:00,0.0062992362681028,0.0062992362681028,0.0028939517654684,0.0028939517654684,0.0034052872213738,0.0034052872213738,0,-0.9676271374712568,-0.9676271374712568,-0.14440595905716444,-0.14440595905716444,-0.5183014508916873,-0.5183014508916873
