2021-09-01 00:09:55,-0.5579054177135915,0.05626475368799533,0.44059181491731253,-0.04244980061986727,0.11765125953666924,-0.09949633429838742,0
2021-09-01 00:39:55,-0.557910655295863,-0.024676442844783972,0.44059170164515155,-0.08859434306179978,0.11765549228963756,-0.06617734634754342,1
2021-09-01 01:09:55,-0.5579162219714422,0.027470554472386475,0.44058994834125337,0.04387490288758983,0.11765921972843156,0.016489898180966,1
2021-09-01 01:39:55,-0.557923284117685,0.06705840316805055,0.4405859324532238,0.03410003026084614,0.11766288497727374,-0.034284864360964416,1
2021-09-01 02:09:55,-0.5579310615472843,0.04023421738362784,0.4405789168928115,0.003167745690796113,0.11766365038366561,-0.03788116381175651,1
2021-09-01 02:39:55,-0.5579377482250555,-0.002952267188032516,0.4405724543018952,-0.049503591756941086,0.1176636669132069,-0.048814998588244056,1
2021-09-01 03:09:55,-0.5579423526558335,0.016242385345978865,0.44056910971862295,-0.09255507029210712,0.11766434239198084,-0.10987713400794195,1
2021-09-01 03:39:55,-0.5579487099875966,-0.05788027554988766,0.4405610698921449,-0.020106168773071264,0.11766330270308396,0.036843697952966624,1
2021-09-01 04:09:55,-0.5579532536544257,-0.03274024929145513,0.4405518468212876,0.047414634940178495,0.11765851100561878,0.08009455018884533,1
2021-09-01 04:39:55,-0.5579557418106977,-0.017620159166943372,0.4405492134326146,-0.022465361650109535,0.1176589240235948,-0.006808087503246404,1
2021-09-01 05:09:55,-0.5579529290711892,-0.07758246737039126,0.4405459985909727,-0.1030851357765215,0.1176529429351917,-0.027400815399305924,0
2021-09-01 05:39:55,-0.5579492004269778,-0.0015801494690755222,0.4405418684459233,-0.014437341812236474,0.11764461064593128,-0.01241234319038967,0
2021-09-01 06:09:55,-0.5579433863555147,-0.04638744823380972,0.4405405584590938,0.05918848305946121,0.1176382432019819,0.10395104668986709,0
2021-09-01 06:39:55,-0.5579355658500177,0.01652927230005668,0.44054026393590845,-0.02960582677156694,0.1176297871455776,-0.04729603166738396,0
2021-09-01 07:09:55,-0.5579279369888235,0.025557065604721752,0.4405383427603045,0.07632452599188981,0.11762003645478213,0.04919912783905011,0
2021-09-01 07:39:55,-0.5579186399114746,-0.05123238917846392,0.44053912107317394,0.07015894716586182,0.11761138760772852,0.12006511476188973,0
2021-09-01 08:09:55,-0.5579087935887189,0.01168974243303368,0.4405401076573295,-0.0313331087602582,0.11760278296021764,-0.04485737915200802,0
2021-09-01 08:39:55,-0.5578967950529778,-0.046881864906411455,0.44054185622084674,-0.005275558987887643,0.11759168402588636,0.038983340176667325,0
2021-09-01 09:09:55,-0.5578841163345091,-0.01646852018615286,0.4405475658742658,0.0012801252421006833,0.11758524231439829,0.016644005425715248,0
