,primary_rx_time,176_177_tdoa,176_177_fdoa,175_177_tdoa,175_177_fdoa,175_176_tdoa,175_176_fdoa,maneuver,175_177_tdoa_scaled,175_177_fdoa_scaled,175_176_tdoa_scaled,175_176_fdoa_scaled,176_177_tdoa_scaled,176_177_fdoa_scaled
4820,2021-12-16 17:03:55+00:00,0.0036309429719791,0.0036309429719791,0.0048054519586093,0.0048054519586093,0.0011745075631068,0.0011745075631068,0,0.7301766492090555,0.7301766492090555,0.4843699263427493,0.4843699263427493,0.7919392824848407,0.7919392824848407
2391,2021-10-23 19:05:55+00:00,0.003630882129703,0.003630882129703,0.004805553811462,0.004805553811462,0.0011746727433866,0.0011746727433866,0,0.8292030336311715,0.8292030336311715,0.6289091183987873,0.6289091183987873,0.5460710115252732,0.5460710115252732
2369,2021-10-23 08:05:55+00:00,0.0036303918252622,0.0036303918252622,0.0048052202510729,0.0048052202510729,0.0011748303312257,0.0011748303312257,0,0.5048991143647132,0.5048991143647132,0.7668046284982876,0.7668046284982876,-1.4352865712351732,-1.4352865712351732
3110,2021-11-08 17:34:25+00:00,0.0036303716042172,0.0036303716042172,0.0048028057980439,0.0048028057980439,0.0011724346787965,0.0011724346787965,0,-1.8425516195277607,-1.8425516195277607,-1.3294847529167833,-1.3294847529167833,-1.5170013539455058,-1.5170013539455058
3410,2021-11-15 17:33:55+00:00,0.0036303089268111,0.0036303089268111,0.0048065781695931,0.0048065781695931,0.0011762683145582,0.0011762683145582,0,1.8251347074875124,1.8251347074875124,2.0250961710566404,2.0250961710566404,-1.7702855249823612,-1.7702855249823612
1365,2021-10-01 16:39:55+00:00,0.0036304881359093,0.0036304881359093,0.0048046349766653,0.0048046349766653,0.0011741474007211,0.0011741474007211,1,-0.06413363182961009,-0.06413363182961009,0.16921378118334446,0.16921378118334446,-1.046087912089152,-1.046087912089152
1074,2021-09-25 13:09:55+00:00,0.0036306092177875,0.0036306092177875,0.0048050154319438,0.0048050154319438,0.0011744065452306,0.0011744065452306,0,0.3057638198919488,0.3057638198919488,0.3959753417902699,0.3959753417902699,-0.5567868216990958,-0.5567868216990958
6228,2022-01-16 05:33:35+00:00,0.0036306292358934,0.0036306292358934,0.0048036484625757,0.0048036484625757,0.0011730171603719,0.0011730171603719,0,-1.0232714555159832,-1.0232714555159832,-0.8197906393226886,-0.8197906393226886,-0.47589213134595415,-0.47589213134595415
5949,2022-01-10 10:03:35+00:00,0.0036310135100949,0.0036310135100949,0.0048045133950113,0.0048045133950113,0.0011734992568776,0.0011734992568776,0,-0.18234133331794478,-0.18234133331794478,-0.3979373798938978,-0.3979373798938978,1.0769891800267368,1.0769891800267368
777,2021-09-17 04:39:55+00:00,0.0036309035548848,0.0036309035548848,0.0048059123005314,0.0048059123005314,0.0011750087004094,0.0011750087004094,0,1.1777438496869592,1.1777438496869592,0.9228846262492908,0.9228846262492908,0.632651802742421,0.632651802742421
5666,2022-01-03 14:33:35+00:00,0.0036307202535065,0.0036307202535065,0.0048042229826164,0.0048042229826164,0.0011735056546921,0.0011735056546921,0,-0.4646946370899097,-0.4646946370899097,-0.3923390424902421,-0.3923390424902421,-0.10808302566815689,-0.10808302566815689
3203,2021-11-10 16:04:25+00:00,0.0036301267281271,0.0036301267281271,0.0048024480861673,0.0048024480861673,0.001172319380012,0.001172319380012,0,-2.1903368102778913,-2.1903368102778913,-1.4303756896368653,-1.4303756896368653,-2.506564281756332,-2.506564281756332
6693,2022-01-25 22:02:40+00:00,0.0036305723448415,0.0036305723448415,0.0048040675496282,0.0048040675496282,0.0011734955228844,0.0011734955228844,0,-0.6158142810997886,-0.6158142810997886,-0.40120476968731156,-0.40120476968731156,-0.7057932044218257,-0.7057932044218257
5626,2022-01-02 18:33:35+00:00,0.0036311341190634,0.0036311341190634,0.0048045034236349,0.0048045034236349,0.0011733693639135,0.0011733693639135,1,-0.19203599897050014,-0.19203599897050014,-0.5115987933963009,-0.5115987933963009,1.5643792063057778,1.5643792063057778
780,2021-09-17 06:09:55+00:00,0.0036309633889062,0.0036309633889062,0.0048060143024483,0.0048060143024483,0.0011750513563429,0.0011750513563429,0,1.2769151617021985,1.2769151617021985,0.9602102329861149,0.9602102329861149,0.8744456396781655,0.8744456396781655
5270,2021-12-26 08:03:35+00:00,0.0036311530325073,0.0036311530325073,0.0048036573438623,0.0048036573438623,0.0011725022367366,0.0011725022367366,1,-1.0146366291195912,-1.0146366291195912,-1.2703689184429232,-1.2703689184429232,1.6408098733955228,1.6408098733955228
4849,2021-12-17 07:33:55+00:00,0.0036306261324928,0.0036306261324928,0.0048048571820919,0.0048048571820919,0.0011742315344328,0.0011742315344328,1,0.15190548157661354,0.15190548157661354,0.24283406278444863,0.24283406278444863,-0.4884332095008305,-0.4884332095008305
2932,2021-11-05 00:34:25+00:00,0.0036307070482446,0.0036307070482446,0.0048040343124,0.0048040343124,0.0011733279168253,0.0011733279168253,0,-0.6481291593736236,-0.6481291593736236,-0.5478666133126868,-0.5478666133126868,-0.16144649460850857,-0.16144649460850857
3880,2021-11-26 01:33:55+00:00,0.0036309982695692,0.0036309982695692,0.0048043352130185,0.0048043352130185,0.001173338268962,0.001173338268962,0,-0.35557868552206634,-0.35557868552206634,-0.538808089640993,-0.538808089640993,1.0154010550821444,1.0154010550821444
2486,2021-10-25 18:35:55+00:00,0.0036308050096818,0.0036308050096818,0.004805388583814,0.004805388583814,0.0011745835187775,0.0011745835187775,0,0.6685605365940729,0.6685605365940729,0.5508341028675691,0.5508341028675691,0.23442313304064885,0.23442313304064885
