,primary_rx_time,176_177_tdoa,176_177_fdoa,175_177_tdoa,175_177_fdoa,175_176_tdoa,175_176_fdoa,maneuver,175_177_tdoa_scaled,175_177_fdoa_scaled,175_176_tdoa_scaled,175_176_fdoa_scaled,176_177_tdoa_scaled,176_177_fdoa_scaled
5682,2022-01-03 23:03:35+00:00,0.0036312132426366,0.0036312132426366,0.0048042861214514,0.0048042861214514,0.0011730726861477,0.0011730726861477,0,-0.4033079367577824,-0.4033079367577824,-0.7712034182443962,-0.7712034182443962,1.8841235909965324,1.8841235909965324
1078,2021-09-25 15:09:55+00:00,0.0036307196581624,0.0036307196581624,0.0048051079097852,0.0048051079097852,0.0011743886390551,0.0011743886390551,1,0.39567535432828643,0.39567535432828643,0.3803067393231727,0.3803067393231727,-0.11048885651257917,-0.11048885651257917
6678,2022-01-25 14:33:35+00:00,0.0036310008593901,0.0036310008593901,0.0048037645352313,0.0048037645352313,0.0011727668513187,0.0011727668513187,0,-0.9104198749301259,-0.9104198749301259,-1.038820830805995,-1.038820830805995,1.0258667185574895,1.0258667185574895
2523,2021-10-26 13:35:55+00:00,0.0036303755351952,0.0036303755351952,0.0048055652404481,0.0048055652404481,0.0011751876848802,0.0011751876848802,0,0.8403148595755086,0.8403148595755086,1.0795030242284775,1.0795030242284775,-1.5011159724965064,-1.5011159724965064
5388,2021-12-28 19:03:35+00:00,0.0036304772592304,0.0036304772592304,0.0048059694481942,0.0048059694481942,0.0011754936425991,0.0011754936425991,1,1.2333056358838879,1.2333056358838879,1.3472279702492203,1.3472279702492203,-1.090041399800953,-1.090041399800953
2267,2021-10-20 15:09:55+00:00,0.0036308116712297,0.0036308116712297,0.0048060674476602,0.0048060674476602,0.0011752544883528,0.0011752544883528,0,1.328585567040518,1.328585567040518,1.137958670192063,1.137958670192063,0.26134295539277974,0.26134295539277974
2239,2021-10-20 01:09:55+00:00,0.0036303991686472,0.0036303991686472,0.0048050536149654,0.0048050536149654,0.0011746539856829,0.0011746539856829,0,0.3428872432924237,0.3428872432924237,0.6124953955203272,0.6124953955203272,-1.40561139323973,-1.40561139323973
1088,2021-09-25 20:09:55+00:00,0.0036308486947482,0.0036308486947482,0.0048051965226295,0.0048051965226295,0.0011743471216683,0.0011743471216683,1,0.48182914729348447,0.48182914729348447,0.34397740538806765,0.34397740538806765,0.4109578130517154,0.4109578130517154
1896,2021-10-12 21:39:55+00:00,0.0036308392312762,0.0036308392312762,0.0048039223713391,0.0048039223713391,0.0011730816419474,0.0011730816419474,1,-0.7569637991069411,-0.7569637991069411,-0.7633667439486319,-0.7633667439486319,0.3727152020409484,0.3727152020409484
6465,2022-01-21 04:03:35+00:00,0.0036311656701207,0.0036311656701207,0.0048031193693135,0.0048031193693135,0.0011719552620862,0.0011719552620862,0,-1.537682111565703,-1.537682111565703,-1.7489930867740786,-1.7489930867740786,1.6918794315189853,1.6918794315189853
4277,2021-12-04 22:03:55+00:00,0.0036310525942156,0.0036310525942156,0.0048051376685408,0.0048051376685408,0.0011740834806392,0.0011740834806392,0,0.4246082893801404,0.4246082893801404,0.11328121462529946,0.11328121462529946,1.2349310880947422,1.2349310880947422
410,2021-09-09 13:09:55+00:00,0.0036308061276114,0.0036308061276114,0.0048051681547591,0.0048051681547591,0.0011743624743346,0.0011743624743346,0,0.4542484996728883,0.4542484996728883,0.3574115876378336,0.3574115876378336,0.23894077168650485,0.23894077168650485
6110,2022-01-13 18:33:35+00:00,0.0036310313001357,0.0036310313001357,0.004803934940387,0.004803934940387,0.0011729029693763,0.0011729029693763,0,-0.7447435486551259,-0.7447435486551259,-0.9197122175165328,-0.9197122175165328,1.1488800896398033,1.1488800896398033
2881,2021-11-03 23:04:25+00:00,0.0036306202339774,0.0036306202339774,0.0048033610708764,0.0048033610708764,0.0011727410979308,0.0011727410979308,0,-1.3026878895208718,-1.3026878895208718,-1.061356050411478,-1.061356050411478,-0.5122695594124053,-0.5122695594124053
5165,2021-12-24 02:33:35+00:00,0.0036312494529832,0.0036312494529832,0.0048034961504778,0.0048034961504778,0.0011722476003329,0.0011722476003329,0,-1.1713568155127199,-1.1713568155127199,-1.4931857105165034,-1.4931857105165034,2.0304523590847774,2.0304523590847774
3323,2021-11-13 22:04:35+00:00,0.0036303781367823,0.0036303781367823,0.0048056421950638,0.0048056421950638,0.0011752625591752,0.0011752625591752,1,0.9151339456919327,0.9151339456919327,1.1450209548081687,1.1450209548081687,-1.4906027609109722,-1.4906027609109722
1918,2021-10-13 08:39:55+00:00,0.0036308395657759,0.0036308395657759,0.0048038180586593,0.0048038180586593,0.0011729775469226,0.0011729775469226,1,-0.8583817491803132,-0.8583817491803132,-0.8544539536317359,-0.8544539536317359,0.3740669408016491,0.3740669408016491
