sat_id,sat_name,norad_id,start_time,end_time,reset
68,SES 3,37748,2021-09-01T16:36:55Z,2021-09-01T17:21:55Z,False
68,SES 3,37748,2021-09-02T16:36:55Z,2021-09-02T17:21:55Z,False
68,SES 3,37748,2021-09-03T12:36:55Z,2021-09-03T13:21:55Z,False
68,SES 3,37748,2021-09-03T16:36:55Z,2021-09-03T17:21:55Z,False
68,SES 3,37748,2021-09-04T12:36:55Z,2021-09-04T13:21:55Z,False
68,SES 3,37748,2021-09-05T17:06:55Z,2021-09-05T17:51:55Z,False
68,SES 3,37748,2021-09-06T17:06:55Z,2021-09-06T17:51:55Z,False
68,SES 3,37748,2021-09-07T17:06:55Z,2021-09-07T17:51:55Z,False
68,SES 3,37748,2021-09-08T17:06:55Z,2021-09-08T17:51:55Z,False
68,SES 3,37748,2021-09-09T17:06:55Z,2021-09-09T17:51:55Z,False
68,SES 3,37748,2021-09-10T17:36:55Z,2021-09-10T18:21:55Z,False
68,SES 3,37748,2021-09-11T17:36:55Z,2021-09-11T18:21:55Z,False
68,SES 3,37748,2021-09-12T17:36:55Z,2021-09-12T18:21:55Z,False
68,SES 3,37748,2021-09-13T18:06:55Z,2021-09-13T18:51:55Z,False
68,SES 3,37748,2021-09-14T18:06:55Z,2021-09-14T18:51:55Z,False
68,SES 3,37748,2021-10-14T11:36:55Z,2021-10-14T12:21:55Z,False
68,SES 3,37748,2021-10-25T10:41:15Z,2021-10-25T11:26:15Z,False
68,SES 3,37748,2021-11-02T10:11:15Z,2021-11-02T10:56:15Z,False
68,SES 3,37748,2021-11-08T09:38:25Z,2021-11-08T10:23:25Z,False
68,SES 3,37748,2021-11-15T09:38:15Z,2021-11-15T10:23:15Z,False
68,SES 3,37748,2021-11-16T15:06:15Z,2021-11-16T15:06:15Z,True
68,SES 3,37748,2021-11-19T17:36:15Z,2021-11-19T17:36:15Z,True
68,SES 3,37748,2021-11-20T07:06:15Z,2021-11-20T07:06:15Z,True
68,SES 3,37748,2021-11-20T20:36:15Z,2021-11-20T20:36:15Z,True
68,SES 3,37748,2021-11-21T09:36:15Z,2021-11-21T09:36:15Z,True
68,SES 3,37748,2021-11-21T23:06:15Z,2021-11-21T23:06:15Z,True
68,SES 3,37748,2021-11-22T09:07:15Z,2021-11-22T09:52:15Z,False
68,SES 3,37748,2021-11-22T09:36:15Z,2021-11-22T09:36:15Z,True
68,SES 3,37748,2021-11-23T14:36:15Z,2021-11-23T14:36:15Z,True
68,SES 3,37748,2021-11-29T08:37:15Z,2021-11-29T09:22:15Z,False
68,SES 3,37748,2021-11-30T16:36:15Z,2021-11-30T16:36:15Z,True
68,SES 3,37748,2021-12-13T07:07:15Z,2021-12-13T07:52:15Z,False
68,SES 3,37748,2021-12-14T14:06:15Z,2021-12-14T14:06:15Z,True
68,SES 3,37748,2021-12-22T07:37:15Z,2021-12-22T08:22:15Z,False
68,SES 3,37748,2021-12-24T13:05:55Z,2021-12-24T13:05:55Z,True
68,SES 3,37748,2022-01-03T06:06:55Z,2022-01-03T06:51:55Z,False
68,SES 3,37748,2022-01-05T12:05:55Z,2022-01-05T12:05:55Z,True
68,SES 3,37748,2022-01-10T07:05:55Z,2022-01-10T07:05:55Z,True
68,SES 3,37748,2022-01-12T11:35:55Z,2022-01-12T11:35:55Z,True
68,SES 3,37748,2022-01-17T05:36:55Z,2022-01-17T06:21:55Z,False
68,SES 3,37748,2022-01-18T15:05:55Z,2022-01-18T15:05:55Z,True
