sat_id,sat_name,norad_id,start_time,end_time,reset
11345,GALAXY 17,31307,2021-09-17T12:33:55Z,2021-09-17T13:18:55Z,False
11345,GALAXY 17,31307,2021-09-19T10:33:55Z,2021-09-19T11:18:55Z,False
11345,GALAXY 17,31307,2021-09-27T12:03:55Z,2021-09-27T12:48:55Z,False
11345,GALAXY 17,31307,2021-10-11T11:03:55Z,2021-10-11T11:48:55Z,False
11345,GALAXY 17,31307,2021-10-25T09:45:15Z,2021-10-25T10:30:15Z,False
11345,GALAXY 17,31307,2021-11-08T09:11:25Z,2021-11-08T09:56:25Z,False
11345,GALAXY 17,31307,2021-11-12T16:10:25Z,2021-11-12T16:10:25Z,True
11345,GALAXY 17,31307,2021-11-18T12:38:55Z,2021-11-18T12:38:55Z,True
11345,GALAXY 17,31307,2021-11-19T01:08:55Z,2021-11-19T01:08:55Z,True
11345,GALAXY 17,31307,2021-11-19T13:38:55Z,2021-11-19T13:38:55Z,True
11345,GALAXY 17,31307,2021-11-20T02:38:55Z,2021-11-20T02:38:55Z,True
11345,GALAXY 17,31307,2021-11-20T15:38:55Z,2021-11-20T15:38:55Z,True
11345,GALAXY 17,31307,2021-11-21T04:38:55Z,2021-11-21T04:38:55Z,True
11345,GALAXY 17,31307,2021-11-21T18:08:55Z,2021-11-21T18:08:55Z,True
11345,GALAXY 17,31307,2021-11-22T07:38:55Z,2021-11-22T07:38:55Z,True
11345,GALAXY 17,31307,2021-11-22T08:09:55Z,2021-11-22T08:54:55Z,False
11345,GALAXY 17,31307,2021-11-25T14:38:55Z,2021-11-25T14:38:55Z,True
11345,GALAXY 17,31307,2021-12-02T11:38:55Z,2021-12-02T11:38:55Z,True
11345,GALAXY 17,31307,2021-12-06T07:09:55Z,2021-12-06T07:54:55Z,False
11345,GALAXY 17,31307,2021-12-10T07:38:55Z,2021-12-10T07:38:55Z,True
11345,GALAXY 17,31307,2021-12-16T10:38:55Z,2021-12-16T10:38:55Z,True
11345,GALAXY 17,31307,2021-12-18T21:38:55Z,2021-12-18T21:38:55Z,True
11345,GALAXY 17,31307,2021-12-22T06:39:55Z,2021-12-22T07:24:55Z,False
11345,GALAXY 17,31307,2021-12-24T10:38:35Z,2021-12-24T10:38:35Z,True
11345,GALAXY 17,31307,2021-12-27T05:39:35Z,2021-12-27T06:24:35Z,False
11345,GALAXY 17,31307,2021-12-30T12:08:35Z,2021-12-30T12:08:35Z,True
11345,GALAXY 17,31307,2022-01-03T05:39:35Z,2022-01-03T06:24:35Z,False
11345,GALAXY 17,31307,2022-01-05T12:08:35Z,2022-01-05T12:08:35Z,True
11345,GALAXY 17,31307,2022-01-13T13:38:35Z,2022-01-13T13:38:35Z,True
11345,GALAXY 17,31307,2022-01-17T04:39:35Z,2022-01-17T05:24:35Z,False
11345,GALAXY 17,31307,2022-01-19T10:38:35Z,2022-01-19T10:38:35Z,True
11345,GALAXY 17,31307,2022-01-27T13:36:10Z,2022-01-27T13:36:10Z,True
11345,GALAXY 17,31307,2022-01-31T03:37:10Z,2022-01-31T04:22:10Z,False
