sat_id,sat_name,norad_id,start_time,end_time,reset
9,Anik F3,31102,2021-09-07T14:40:25Z,2021-09-07T15:25:25Z,False
9,Anik F3,31102,2021-10-05T13:10:25Z,2021-10-05T13:55:25Z,False
9,Anik F3,31102,2021-10-19T12:10:25Z,2021-10-19T12:55:25Z,False
9,Anik F3,31102,2021-11-02T11:05:15Z,2021-11-02T11:50:15Z,False
9,Anik F3,31102,2021-11-16T10:03:35Z,2021-11-16T10:48:35Z,False
9,Anik F3,31102,2021-11-19T17:02:35Z,2021-11-19T17:02:35Z,True
9,Anik F3,31102,2021-11-20T06:02:35Z,2021-11-20T06:02:35Z,True
9,Anik F3,31102,2021-11-20T19:02:35Z,2021-11-20T19:02:35Z,True
9,Anik F3,31102,2021-11-21T07:32:35Z,2021-11-21T07:32:35Z,True
9,Anik F3,31102,2021-11-21T21:02:35Z,2021-11-21T21:02:35Z,True
9,Anik F3,31102,2021-11-22T10:02:35Z,2021-11-22T10:02:35Z,True
9,Anik F3,31102,2021-11-30T09:33:35Z,2021-11-30T10:18:35Z,False
9,Anik F3,31102,2021-12-03T19:32:35Z,2021-12-03T19:32:35Z,True
9,Anik F3,31102,2021-12-14T14:02:35Z,2021-12-14T14:02:35Z,True
9,Anik F3,31102,2021-12-17T20:32:35Z,2021-12-17T20:32:35Z,True
9,Anik F3,31102,2021-12-28T07:33:15Z,2021-12-28T08:18:15Z,False
9,Anik F3,31102,2022-01-02T19:02:15Z,2022-01-02T19:02:15Z,True
9,Anik F3,31102,2022-01-11T06:33:15Z,2022-01-11T07:18:15Z,False
9,Anik F3,31102,2022-01-15T05:32:15Z,2022-01-15T05:32:15Z,True
9,Anik F3,31102,2022-01-25T05:33:15Z,2022-01-25T06:18:15Z,False
9,Anik F3,31102,2022-01-28T18:31:25Z,2022-01-28T18:31:25Z,True
