sat_id,sat_name,norad_id,primary_rx_time,primary_ant_id,secondary_ant_id,tdoa,fdoa
20,Galaxy 23,27854,2021-09-01T00:10:55Z,176,177,0.00357493828577869,1.44906976946822
20,Galaxy 23,27854,2021-09-01T00:10:55Z,175,177,0.00532748757999589,3.08937937776733
20,Galaxy 23,27854,2021-09-01T00:10:55Z,175,176,0.00175255005720721,1.64062421581554
20,Galaxy 23,27854,2021-09-01T00:40:55Z,176,177,0.00357481972051676,1.48167234558398
20,Galaxy 23,27854,2021-09-01T00:40:55Z,175,176,0.00175234896807697,0.865313550011758
20,Galaxy 23,27854,2021-09-01T00:40:55Z,175,177,0.00532716895150976,2.34995225007774
20,Galaxy 23,27854,2021-09-01T01:10:55Z,175,176,0.0017522015729362,1.33977006187386
20,Galaxy 23,27854,2021-09-01T01:10:55Z,175,177,0.00532690055335716,2.07547506183263
20,Galaxy 23,27854,2021-09-01T01:10:55Z,176,177,0.00357469952511409,0.734499526322753
20,Galaxy 23,27854,2021-09-01T01:40:55Z,175,176,0.00175209949309449,0.360589618906596
20,Galaxy 23,27854,2021-09-01T01:40:55Z,175,177,0.00532669212791729,1.22611735463664
20,Galaxy 23,27854,2021-09-01T01:40:55Z,176,177,0.0035745932653749,0.871067655310771
20,Galaxy 23,27854,2021-09-01T02:10:55Z,175,177,0.00532654946633576,1.36112751852437
20,Galaxy 23,27854,2021-09-01T02:10:55Z,175,176,0.0017520560857192,-0.060166100530102
20,Galaxy 23,27854,2021-09-01T02:10:55Z,176,177,0.00357449298410081,1.42080741721323
20,Galaxy 23,27854,2021-09-01T02:40:55Z,176,177,0.00357440213770835,0.408608230800523
20,Galaxy 23,27854,2021-09-01T02:40:55Z,175,177,0.00532647726673033,0.601177182143062
20,Galaxy 23,27854,2021-09-01T02:40:55Z,175,176,0.0017520743650048,0.193188562969848
20,Galaxy 23,27854,2021-09-01T03:10:55Z,175,177,0.00532649159156465,0.640364126877397
20,Galaxy 23,27854,2021-09-01T03:10:55Z,176,177,0.00357433678845507,1.13941939307324
20,Galaxy 23,27854,2021-09-01T03:10:55Z,175,176,0.0017521543841194,-0.505040000828357
20,Galaxy 23,27854,2021-09-01T03:40:55Z,175,176,0.00175228239673866,-0.669551625971287
20,Galaxy 23,27854,2021-09-01T03:40:55Z,175,177,0.00532655559716654,-0.0613005900989395
20,Galaxy 23,27854,2021-09-01T03:40:55Z,176,177,0.00357427302540809,0.605521332270097
20,Galaxy 23,27854,2021-09-01T04:10:55Z,175,177,0.00532668751484682,-1.87442617000243
20,Galaxy 23,27854,2021-09-01T04:10:55Z,175,176,0.00175246605065235,-1.64679052775015
20,Galaxy 23,27854,2021-09-01T04:10:55Z,176,177,0.00357422210418464,-0.223698988679692
20,Galaxy 23,27854,2021-09-01T04:40:55Z,175,176,0.00175270318185996,-2.20676701450218
20,Galaxy 23,27854,2021-09-01T04:40:55Z,175,177,0.00532691314418944,-1.78706187490077
20,Galaxy 23,27854,2021-09-01T04:40:55Z,176,177,0.00357420911102509,0.425668624528734
20,Galaxy 23,27854,2021-09-01T05:10:55Z,176,177,0.00357419887903921,0.0518246754533032
20,Galaxy 23,27854,2021-09-01T05:10:55Z,175,176,0.00175299410419274,-1.44185619091263
20,Galaxy 23,27854,2021-09-01T05:10:55Z,175,177,0.00532719271385694,-1.39004673362609
20,Galaxy 23,27854,2021-09-01T05:40:55Z,175,177,0.00532752810723314,-1.83051290066466
20,Galaxy 23,27854,2021-09-01T05:40:55Z,176,177,0.00357420194185855,0.428999115685001
20,Galaxy 23,27854,2021-09-01T05:40:55Z,175,176,0.00175332586811802,-2.25590792405025
20,Galaxy 23,27854,2021-09-01T06:10:55Z,175,176,0.00175370366409418,-2.54357150404811
20,Galaxy 23,27854,2021-09-01T06:10:55Z,175,177,0.00532793142233757,-2.5389180753681
20,Galaxy 23,27854,2021-09-01T06:10:55Z,176,177,0.00357422790682224,0.00348728096526749
20,Galaxy 23,27854,2021-09-01T06:40:55Z,175,176,0.00175411403001439,-2.87144887457833
20,Galaxy 23,27854,2021-09-01T06:40:55Z,175,177,0.00532838789344796,-2.0039272513565
20,Galaxy 23,27854,2021-09-01T06:40:55Z,176,177,0.00357427345773463,0.869498049829535
20,Galaxy 23,27854,2021-09-01T07:10:55Z,175,176,0.00175455637670977,-2.69151121983404
20,Galaxy 23,27854,2021-09-01T07:10:55Z,176,177,0.00357432265076603,-0.169868218453094
20,Galaxy 23,27854,2021-09-01T07:10:55Z,175,177,0.00532887911013485,-2.86148137280206
20,Galaxy 23,27854,2021-09-01T07:40:55Z,175,176,0.00175502265902667,-3.04708073919925
20,Galaxy 23,27854,2021-09-01T07:40:55Z,175,177,0.00532941793032352,-3.67864332920453
