sat_id,sat_name,norad_id,start_time,end_time,reset
43,Galaxy 19,33376,2021-09-05T01:34:55Z,2021-09-05T02:19:55Z,False
43,Galaxy 19,33376,2021-09-19T12:34:55Z,2021-09-19T13:19:55Z,False
43,Galaxy 19,33376,2021-10-02T23:34:55Z,2021-10-03T00:19:55Z,False
43,Galaxy 19,33376,2021-10-17T10:04:55Z,2021-10-17T10:49:55Z,False
43,Galaxy 19,33376,2021-10-31T22:13:55Z,2021-10-31T22:58:55Z,False
43,Galaxy 19,33376,2021-11-04T09:40:25Z,2021-11-04T10:25:25Z,False
43,Galaxy 19,33376,2021-11-19T17:38:15Z,2021-11-19T17:38:15Z,True
43,Galaxy 19,33376,2021-11-20T07:08:15Z,2021-11-20T07:08:15Z,True
43,Galaxy 19,33376,2021-11-20T20:38:15Z,2021-11-20T20:38:15Z,True
43,Galaxy 19,33376,2021-11-21T10:08:15Z,2021-11-21T10:08:15Z,True
43,Galaxy 19,33376,2021-11-21T23:08:15Z,2021-11-21T23:08:15Z,True
43,Galaxy 19,33376,2021-11-22T12:08:15Z,2021-11-22T12:08:15Z,True
43,Galaxy 19,33376,2021-11-27T23:38:15Z,2021-11-27T23:38:15Z,True
43,Galaxy 19,33376,2021-11-28T20:09:15Z,2021-11-28T20:54:15Z,False
43,Galaxy 19,33376,2021-11-28T21:08:15Z,2021-11-28T21:08:15Z,True
43,Galaxy 19,33376,2021-12-04T22:08:15Z,2021-12-04T22:08:15Z,True
43,Galaxy 19,33376,2021-12-05T07:39:15Z,2021-12-05T08:24:15Z,False
43,Galaxy 19,33376,2021-12-05T08:38:15Z,2021-12-05T08:38:15Z,True
43,Galaxy 19,33376,2021-12-09T09:38:15Z,2021-12-09T09:38:15Z,True
43,Galaxy 19,33376,2021-12-11T21:38:15Z,2021-12-11T21:38:15Z,True
43,Galaxy 19,33376,2021-12-12T19:09:15Z,2021-12-12T19:54:15Z,False
43,Galaxy 19,33376,2021-12-12T20:08:15Z,2021-12-12T20:08:15Z,True
43,Galaxy 19,33376,2021-12-21T17:08:15Z,2021-12-21T17:08:15Z,True
43,Galaxy 19,33376,2021-12-26T06:08:55Z,2021-12-26T06:53:55Z,False
43,Galaxy 19,33376,2021-12-31T14:38:55Z,2021-12-31T15:23:55Z,False
43,Galaxy 19,33376,2021-12-31T20:37:55Z,2021-12-31T20:37:55Z,True
