sat_id,sat_name,norad_id,start_time,end_time,reset
40,Galaxy 3C,27445,2021-09-01T02:34:25Z,2021-09-01T04:34:25Z,False
40,Galaxy 3C,27445,2021-09-02T11:04:25Z,2021-09-02T16:34:25Z,False
40,Galaxy 3C,27445,2021-09-03T02:34:25Z,2021-09-03T04:34:25Z,False
40,Galaxy 3C,27445,2021-09-04T11:04:25Z,2021-09-04T15:04:25Z,False
40,Galaxy 3C,27445,2021-09-05T02:04:25Z,2021-09-05T05:34:25Z,False
40,Galaxy 3C,27445,2021-09-06T10:34:25Z,2021-09-06T15:34:25Z,False
40,Galaxy 3C,27445,2021-09-07T02:04:25Z,2021-09-07T05:34:25Z,False
40,Galaxy 3C,27445,2021-09-08T10:34:25Z,2021-09-08T15:04:25Z,False
40,Galaxy 3C,27445,2021-09-09T01:34:25Z,2021-09-09T05:04:25Z,False
40,Galaxy 3C,27445,2021-09-10T11:04:25Z,2021-09-10T16:04:25Z,False
40,Galaxy 3C,27445,2021-09-11T02:34:25Z,2021-09-11T04:04:25Z,False
40,Galaxy 3C,27445,2021-09-11T20:04:25Z,2021-09-12T00:34:25Z,False
40,Galaxy 3C,27445,2021-09-12T10:34:25Z,2021-09-12T14:34:25Z,False
40,Galaxy 3C,27445,2021-09-13T02:04:25Z,2021-09-13T03:34:25Z,False
40,Galaxy 3C,27445,2021-09-14T10:34:25Z,2021-09-14T15:04:25Z,False
40,Galaxy 3C,27445,2021-09-15T02:04:25Z,2021-09-15T04:04:25Z,False
40,Galaxy 3C,27445,2021-09-16T10:34:25Z,2021-09-16T14:34:25Z,False
40,Galaxy 3C,27445,2021-09-17T02:04:25Z,2021-09-17T04:04:25Z,False
40,Galaxy 3C,27445,2021-09-18T09:34:25Z,2021-09-18T13:34:25Z,False
40,Galaxy 3C,27445,2021-09-18T21:04:25Z,2021-09-18T22:04:25Z,False
40,Galaxy 3C,27445,2021-09-19T02:04:25Z,2021-09-19T04:34:25Z,False
40,Galaxy 3C,27445,2021-09-23T01:04:25Z,2021-09-23T04:34:25Z,False
40,Galaxy 3C,27445,2021-09-24T09:04:25Z,2021-09-24T13:34:25Z,False
40,Galaxy 3C,27445,2021-09-25T00:04:25Z,2021-09-25T04:34:25Z,False
40,Galaxy 3C,27445,2021-09-26T09:04:25Z,2021-09-26T13:34:25Z,False
40,Galaxy 3C,27445,2021-09-26T23:34:25Z,2021-09-27T04:34:25Z,False
40,Galaxy 3C,27445,2021-09-28T08:34:25Z,2021-09-28T13:34:25Z,False
40,Galaxy 3C,27445,2021-09-29T00:34:25Z,2021-09-29T04:04:25Z,False
40,Galaxy 3C,27445,2021-09-30T08:34:25Z,2021-09-30T13:04:25Z,False
40,Galaxy 3C,27445,2021-10-01T00:04:25Z,2021-10-01T03:34:25Z,False
40,Galaxy 3C,27445,2021-10-02T09:04:25Z,2021-10-02T13:34:25Z,False
40,Galaxy 3C,27445,2021-10-02T23:04:25Z,2021-10-03T04:04:25Z,False
40,Galaxy 3C,27445,2021-10-04T09:04:25Z,2021-10-04T13:34:25Z,False
40,Galaxy 3C,27445,2021-10-04T23:34:25Z,2021-10-05T04:34:25Z,False
40,Galaxy 3C,27445,2021-10-06T08:34:25Z,2021-10-06T14:04:25Z,False
40,Galaxy 3C,27445,2021-10-07T01:04:25Z,2021-10-07T03:04:25Z,False
40,Galaxy 3C,27445,2021-10-08T08:34:25Z,2021-10-08T13:04:25Z,False
40,Galaxy 3C,27445,2021-10-09T00:04:25Z,2021-10-09T03:04:25Z,False
40,Galaxy 3C,27445,2021-10-10T10:04:25Z,2021-10-10T13:34:25Z,False
40,Galaxy 3C,27445,2021-10-11T00:04:25Z,2021-10-11T02:34:25Z,False
40,Galaxy 3C,27445,2021-10-12T09:34:25Z,2021-10-12T13:04:25Z,False
40,Galaxy 3C,27445,2021-10-12T23:34:25Z,2021-10-13T02:34:25Z,False
40,Galaxy 3C,27445,2021-10-14T09:04:25Z,2021-10-14T13:04:25Z,False
40,Galaxy 3C,27445,2021-10-14T23:34:25Z,2021-10-15T02:34:25Z,False
40,Galaxy 3C,27445,2021-10-15T10:34:25Z,2021-10-15T12:34:25Z,False
40,Galaxy 3C,27445,2021-10-15T22:04:25Z,2021-10-16T03:34:25Z,False
40,Galaxy 3C,27445,2021-10-16T10:04:25Z,2021-10-16T13:04:25Z,False
40,Galaxy 3C,27445,2021-10-17T00:34:25Z,2021-10-17T04:34:25Z,False
40,Galaxy 3C,27445,2021-10-18T08:04:25Z,2021-10-18T12:34:25Z,False
40,Galaxy 3C,27445,2021-10-19T00:34:25Z,2021-10-19T02:34:25Z,False
