sat_id,sat_name,norad_id,primary_rx_time,primary_ant_id,secondary_ant_id,tdoa,fdoa
12514,ANIK F2,28378,2021-09-01T00:08:55Z,175,176,0.000288265149637914,2.64400879602428
12514,ANIK F2,28378,2021-09-01T00:08:55Z,175,177,0.00396410303351112,0.440282877758221
12514,ANIK F2,28378,2021-09-01T00:08:55Z,176,177,0.00367583788474593,-2.19765094371696
12514,ANIK F2,28378,2021-09-01T00:38:55Z,175,177,0.00396403573142246,-0.610414405454014
12514,ANIK F2,28378,2021-09-01T00:38:55Z,176,177,0.00367613216019234,-2.22431203247367
12514,ANIK F2,28378,2021-09-01T00:38:55Z,175,176,0.000287903653529054,1.61280352012635
12514,ANIK F2,28378,2021-09-01T01:08:55Z,175,177,0.00396401075065086,-0.68227193487483
12514,ANIK F2,28378,2021-09-01T01:08:55Z,175,176,0.000287548010779917,2.61296178931904
12514,ANIK F2,28378,2021-09-01T01:08:55Z,176,177,0.00367646239500615,-3.29863975897361
12514,ANIK F2,28378,2021-09-01T01:38:55Z,175,177,0.00396401569437381,0.0449042934963483
12514,ANIK F2,28378,2021-09-01T01:38:55Z,175,176,0.000287193177537644,3.06447649193267
12514,ANIK F2,28378,2021-09-01T01:38:55Z,176,177,0.00367682248172617,-3.01951308126674
12514,ANIK F2,28378,2021-09-01T02:08:55Z,175,176,0.000286851240212108,2.55430991073751
12514,ANIK F2,28378,2021-09-01T02:08:55Z,175,177,0.00396406055463679,-0.901710330954819
12514,ANIK F2,28378,2021-09-01T02:08:55Z,176,177,0.00367720916634622,-3.4551090715499
12514,ANIK F2,28378,2021-09-01T02:38:55Z,175,177,0.00396414328280834,0.798547472729626
12514,ANIK F2,28378,2021-09-01T02:38:55Z,175,176,0.00028653212125608,2.72921552896863
12514,ANIK F2,28378,2021-09-01T02:38:55Z,176,177,0.00367761081168139,-1.92644054994085
12514,ANIK F2,28378,2021-09-01T03:08:55Z,176,177,0.00367802408277834,-1.25007789782873
12514,ANIK F2,28378,2021-09-01T03:08:55Z,175,176,0.000286246586107799,1.41984083093952
12514,ANIK F2,28378,2021-09-01T03:08:55Z,175,177,0.00396427078948383,0.167252101657992
12514,ANIK F2,28378,2021-09-01T03:38:55Z,175,176,0.000285982437104605,1.07490983216689
12514,ANIK F2,28378,2021-09-01T03:38:55Z,175,177,0.0039644246216642,-0.931143092155131
12514,ANIK F2,28378,2021-09-01T03:38:55Z,176,177,0.00367844187554995,-2.00656745443712
12514,ANIK F2,28378,2021-09-01T04:08:55Z,175,176,0.000285754513190023,0.608538885217064
12514,ANIK F2,28378,2021-09-01T04:08:55Z,176,177,0.00367884541041056,-2.27312640336682
12514,ANIK F2,28378,2021-09-01T04:08:55Z,175,177,0.00396460073852381,-1.60952229598244
12514,ANIK F2,28378,2021-09-01T04:38:55Z,176,177,0.00367926399962712,-2.26580021679545
12514,ANIK F2,28378,2021-09-01T04:38:55Z,175,177,0.00396483462088964,-1.390835400908
12514,ANIK F2,28378,2021-09-01T04:38:55Z,175,176,0.000285571571403888,0.878616618440243
12514,ANIK F2,28378,2021-09-01T05:08:55Z,176,177,0.00367964635234353,-2.72198299791908
12514,ANIK F2,28378,2021-09-01T05:08:55Z,175,177,0.00396508699706052,-1.78018849339923
12514,ANIK F2,28378,2021-09-01T05:08:55Z,175,176,0.000285440400793667,0.937932350508796
12514,ANIK F2,28378,2021-09-01T05:38:55Z,176,177,0.00368000465733261,-1.59150631945743
12514,ANIK F2,28378,2021-09-01T05:38:55Z,175,176,0.000285354299517283,0.44348175907822
12514,ANIK F2,28378,2021-09-01T05:38:55Z,175,177,0.00396535891609967,-1.14444451929106
12514,ANIK F2,28378,2021-09-01T06:08:55Z,175,177,0.00396565976832442,-2.60899760144078
12514,ANIK F2,28378,2021-09-01T06:08:55Z,176,177,0.00368033796883715,-2.44895455190011
12514,ANIK F2,28378,2021-09-01T06:08:55Z,175,176,0.000285321221825745,-0.153725165446822
12514,ANIK F2,28378,2021-09-01T06:38:55Z,176,177,0.003680639619766,0.389343141720003
12514,ANIK F2,28378,2021-09-01T06:38:55Z,175,177,0.00396598515214244,-0.557652374789155
12514,ANIK F2,28378,2021-09-01T06:38:55Z,175,176,0.000285345618923556,-0.94092674970868
12514,ANIK F2,28378,2021-09-01T07:08:55Z,175,176,0.000285419459280351,0.0828478084139009
12514,ANIK F2,28378,2021-09-01T07:08:55Z,175,177,0.00396631162037088,-1.82992656904997
12514,ANIK F2,28378,2021-09-01T07:08:55Z,176,177,0.00368089222357838,-1.90577463620359
12514,ANIK F2,28378,2021-09-01T07:38:55Z,175,177,0.00396665044366183,-2.32170574120318
12514,ANIK F2,28378,2021-09-01T07:38:55Z,176,177,0.00368110666959919,-1.39669819912677
12514,ANIK F2,28378,2021-09-01T07:38:55Z,175,176,0.000285543210875326,-0.926496395859322
12514,ANIK F2,28378,2021-09-01T08:08:55Z,175,176,0.000285719539899791,-0.843298469404958
12514,ANIK F2,28378,2021-09-01T08:08:55Z,176,177,0.00368126681560943,-1.02660040689339
12514,ANIK F2,28378,2021-09-01T08:08:55Z,175,177,0.00396698562999794,-1.87506325713548
