sat_id,sat_name,norad_id,primary_rx_time,primary_ant_id,secondary_ant_id,tdoa,fdoa
21,SES 11,42967,2021-09-01T00:07:25Z,175,177,0.00303972300599572,2.40059050192888
21,SES 11,42967,2021-09-01T00:07:25Z,176,177,0.00368244517697591,1.96279204669041
21,SES 11,42967,2021-09-01T00:07:25Z,175,176,-0.000642722030959199,0.437274189583458
21,SES 11,42967,2021-09-01T00:37:25Z,175,177,0.00303944973204006,1.69860702939174
21,SES 11,42967,2021-09-01T00:37:25Z,175,176,-0.000642662671793949,-0.173247985079636
21,SES 11,42967,2021-09-01T00:37:25Z,176,177,0.00368211256858417,1.87109005221383
21,SES 11,42967,2021-09-01T01:07:25Z,175,176,-0.000642520971674897,-0.866826612867039
21,SES 11,42967,2021-09-01T01:07:25Z,176,177,0.00368176476227069,1.93077344670391
21,SES 11,42967,2021-09-01T01:07:25Z,175,177,0.00303924412241644,1.06461827248884
21,SES 11,42967,2021-09-01T01:37:25Z,176,177,0.00368142245131286,2.67691923574917
21,SES 11,42967,2021-09-01T01:37:25Z,175,176,-0.000642311794583518,-2.07829154920891
21,SES 11,42967,2021-09-01T01:37:25Z,175,177,0.0030391107361303,0.596934514987279
21,SES 11,42967,2021-09-01T02:07:25Z,176,177,0.00368107170888683,3.1402692879635
21,SES 11,42967,2021-09-01T02:07:25Z,175,176,-0.000642033568588854,-1.66603329884991
21,SES 11,42967,2021-09-01T02:07:25Z,175,177,0.00303903800657657,1.47488230608754
21,SES 11,42967,2021-09-01T02:37:25Z,175,176,-0.00064169126444736,-2.4061839619787
21,SES 11,42967,2021-09-01T02:37:25Z,176,177,0.00368073914970028,2.14557557853682
21,SES 11,42967,2021-09-01T02:37:25Z,175,177,0.00303904758993437,-0.257631689901881
21,SES 11,42967,2021-09-01T03:07:25Z,175,177,0.00303913356050931,-2.87352825170478
21,SES 11,42967,2021-09-01T03:07:25Z,176,177,0.00368041883398279,0.340006420148043
21,SES 11,42967,2021-09-01T03:07:25Z,175,176,-0.000641285299059179,-3.21503408596732
21,SES 11,42967,2021-09-01T03:37:25Z,175,176,-0.000640829640996099,-3.27353879900734
21,SES 11,42967,2021-09-01T03:37:25Z,175,177,0.00303928841164705,-2.19863101687891
21,SES 11,42967,2021-09-01T03:37:25Z,176,177,0.0036801181631563,1.07210490178458
21,SES 11,42967,2021-09-01T04:07:25Z,176,177,0.0036798287800553,2.11493018881177
21,SES 11,42967,2021-09-01T04:07:25Z,175,177,0.0030394972478803,-1.83442922538399
21,SES 11,42967,2021-09-01T04:07:25Z,175,176,-0.000640331458017956,-3.95062012959579
21,SES 11,42967,2021-09-01T04:37:25Z,176,177,0.00367960033904027,1.71116775475203
21,SES 11,42967,2021-09-01T04:37:25Z,175,177,0.0030398056730175,-2.09565977844814
21,SES 11,42967,2021-09-01T04:37:25Z,175,176,-0.000639794254317917,-3.80358056877851
21,SES 11,42967,2021-09-01T05:07:25Z,175,177,0.00304016893836461,-2.88872781871676
21,SES 11,42967,2021-09-01T05:07:25Z,176,177,0.00367938625336299,1.09895943121397
21,SES 11,42967,2021-09-01T05:07:25Z,175,176,-0.000639217612586381,-3.9867310888957
21,SES 11,42967,2021-09-01T05:37:25Z,176,177,0.00367920529701251,0.13233509911716
21,SES 11,42967,2021-09-01T05:37:25Z,175,176,-0.000638625672571034,-3.48597843924182
21,SES 11,42967,2021-09-01T05:37:25Z,175,177,0.0030405796682252,-3.34991101811088
21,SES 11,42967,2021-09-01T06:07:25Z,175,176,-0.000638020138047973,-4.06629032747326
21,SES 11,42967,2021-09-01T06:07:25Z,175,177,0.00304105877790946,-2.8951519044713
21,SES 11,42967,2021-09-01T06:07:25Z,176,177,0.00367907915029266,1.16895108683721
21,SES 11,42967,2021-09-01T06:37:25Z,175,176,-0.000637408915681756,-4.64527709213068
