sat_id,sat_name,norad_id,start_time,end_time,reset
42,Galaxy 18,32951,2021-09-12T14:41:25Z,2021-09-12T15:26:25Z,False
42,Galaxy 18,32951,2021-09-26T01:41:25Z,2021-09-26T02:26:25Z,False
42,Galaxy 18,32951,2021-10-11T12:41:25Z,2021-10-11T13:26:25Z,False
42,Galaxy 18,32951,2021-10-24T00:03:55Z,2021-10-24T00:48:55Z,False
42,Galaxy 18,32951,2021-11-04T11:32:55Z,2021-11-04T12:17:55Z,False
42,Galaxy 18,32951,2021-11-12T16:01:55Z,2021-11-12T16:01:55Z,True
42,Galaxy 18,32951,2021-11-19T17:01:55Z,2021-11-19T17:01:55Z,True
42,Galaxy 18,32951,2021-11-20T06:01:55Z,2021-11-20T06:01:55Z,True
42,Galaxy 18,32951,2021-11-20T19:01:55Z,2021-11-20T19:01:55Z,True
42,Galaxy 18,32951,2021-11-21T07:31:55Z,2021-11-21T07:31:55Z,True
42,Galaxy 18,32951,2021-11-21T21:01:55Z,2021-11-21T21:01:55Z,True
42,Galaxy 18,32951,2021-11-22T10:01:55Z,2021-11-22T10:01:55Z,True
42,Galaxy 18,32951,2021-11-27T23:01:55Z,2021-11-27T23:01:55Z,True
42,Galaxy 18,32951,2021-11-28T22:02:55Z,2021-11-28T22:47:55Z,False
42,Galaxy 18,32951,2021-11-28T23:01:55Z,2021-11-28T23:01:55Z,True
42,Galaxy 18,32951,2021-12-02T08:01:55Z,2021-12-02T08:01:55Z,True
42,Galaxy 18,32951,2021-12-05T09:02:55Z,2021-12-05T09:47:55Z,False
42,Galaxy 18,32951,2021-12-09T01:01:55Z,2021-12-09T01:01:55Z,True
42,Galaxy 18,32951,2021-12-16T00:31:55Z,2021-12-16T00:31:55Z,True
42,Galaxy 18,32951,2021-12-19T20:32:55Z,2021-12-19T21:17:55Z,False
42,Galaxy 18,32951,2021-12-20T13:32:55Z,2021-12-20T14:17:55Z,False
42,Galaxy 18,32951,2021-12-20T18:01:55Z,2021-12-20T18:01:55Z,True
42,Galaxy 18,32951,2021-12-20T21:01:55Z,2021-12-20T21:01:55Z,True
42,Galaxy 18,32951,2021-12-21T01:01:55Z,2021-12-21T01:01:55Z,True
42,Galaxy 18,32951,2021-12-21T05:01:55Z,2021-12-21T05:01:55Z,True
42,Galaxy 18,32951,2021-12-21T08:31:55Z,2021-12-21T08:31:55Z,True
42,Galaxy 18,32951,2021-12-21T11:31:55Z,2021-12-21T11:31:55Z,True
42,Galaxy 18,32951,2021-12-21T12:02:55Z,2021-12-21T12:47:55Z,False
42,Galaxy 18,32951,2021-12-21T16:01:55Z,2021-12-21T16:01:55Z,True
42,Galaxy 18,32951,2021-12-21T19:01:55Z,2021-12-21T19:01:55Z,True
42,Galaxy 18,32951,2022-01-02T00:31:35Z,2022-01-02T00:31:35Z,True
42,Galaxy 18,32951,2022-01-02T07:32:35Z,2022-01-02T08:17:35Z,False
42,Galaxy 18,32951,2022-01-02T08:31:35Z,2022-01-02T08:31:35Z,True
42,Galaxy 18,32951,2022-01-14T00:01:35Z,2022-01-14T00:01:35Z,True
42,Galaxy 18,32951,2022-01-17T18:32:35Z,2022-01-17T19:17:35Z,False
42,Galaxy 18,32951,2022-01-20T04:01:35Z,2022-01-20T04:01:35Z,True
42,Galaxy 18,32951,2022-01-27T01:30:55Z,2022-01-27T01:30:55Z,True
42,Galaxy 18,32951,2022-01-30T05:31:55Z,2022-01-30T06:16:55Z,False
