sat_id,sat_name,norad_id,primary_rx_time,primary_ant_id,secondary_ant_id,tdoa,fdoa
81,Anik G1,39127,2021-09-01T00:08:25Z,175,176,-0.000283410510908371,2.0931173321288
81,Anik G1,39127,2021-09-01T00:08:25Z,175,177,0.0033999758330246,3.14696087566491
81,Anik G1,39127,2021-09-01T00:08:25Z,176,177,0.00368338793285524,1.05918830172936
81,Anik G1,39127,2021-09-01T00:38:25Z,175,177,0.00339969604039437,2.50326370756386
81,Anik G1,39127,2021-09-01T00:38:25Z,176,177,0.00368344625645935,0.0160840329100972
81,Anik G1,39127,2021-09-01T00:38:25Z,175,176,-0.000283749142112028,2.50139047615438
81,Anik G1,39127,2021-09-01T01:08:25Z,175,177,0.00339949849702301,0.0254452652848123
81,Anik G1,39127,2021-09-01T01:08:25Z,176,177,0.00368354609143795,-1.29188404674901
81,Anik G1,39127,2021-09-01T01:08:25Z,175,176,-0.000284047560905508,1.32834089039343
81,Anik G1,39127,2021-09-01T01:38:25Z,175,177,0.00339938229276987,0.642116487273543
81,Anik G1,39127,2021-09-01T01:38:25Z,175,176,-0.000284306852645958,1.74177398993228
81,Anik G1,39127,2021-09-01T01:38:25Z,176,177,0.00368368965083769,-1.10435832520535
81,Anik G1,39127,2021-09-01T02:08:25Z,175,176,-0.000284525328106405,2.13675300865571
81,Anik G1,39127,2021-09-01T02:08:25Z,175,177,0.00339934336412992,0.0670496500717827
81,Anik G1,39127,2021-09-01T02:08:25Z,176,177,0.0036838666317534,-2.07143266601119
81,Anik G1,39127,2021-09-01T02:38:25Z,175,177,0.00339939619279669,-0.436718407295201
81,Anik G1,39127,2021-09-01T02:38:25Z,176,177,0.00368408283740694,-1.96879681363308
81,Anik G1,39127,2021-09-01T02:38:25Z,175,176,-0.000284686397613018,1.53954625359926
81,Anik G1,39127,2021-09-01T03:08:25Z,175,176,-0.000284791875160553,0.740053786932364
81,Anik G1,39127,2021-09-01T03:08:25Z,176,177,0.00368433053362998,-1.84901920126022
81,Anik G1,39127,2021-09-01T03:08:25Z,175,177,0.003399540008817,-1.11372394321328
81,Anik G1,39127,2021-09-01T03:38:25Z,176,177,0.00368460168799765,-1.85559405250585
81,Anik G1,39127,2021-09-01T03:38:25Z,175,176,-0.000284848693946496,0.326641855725162
81,Anik G1,39127,2021-09-01T03:38:25Z,175,177,0.00339975504081153,-1.54522420801013
81,Anik G1,39127,2021-09-01T04:08:25Z,175,177,0.00340004135740116,-2.05116594354882
81,Anik G1,39127,2021-09-01T04:08:25Z,175,176,-0.000284842831572906,-0.00610623118596424
81,Anik G1,39127,2021-09-01T04:08:25Z,176,177,0.00368488407547217,-2.03384811967712
81,Anik G1,39127,2021-09-01T04:38:25Z,175,176,-0.000284779810706899,-0.644948626684975
81,Anik G1,39127,2021-09-01T04:38:25Z,175,177,0.00340043139444117,-3.06250494567198
81,Anik G1,39127,2021-09-01T04:38:25Z,176,177,0.0036852139327889,-2.44159695802533
81,Anik G1,39127,2021-09-01T05:08:25Z,175,177,0.00340088261881818,-2.66237850762324
81,Anik G1,39127,2021-09-01T05:08:25Z,175,176,-0.000284652041832542,-1.47986626648057
81,Anik G1,39127,2021-09-01T05:08:25Z,176,177,0.00368553711993377,-1.16734077441269
81,Anik G1,39127,2021-09-01T05:38:25Z,176,177,0.00368586249765108,-1.94908313620775
81,Anik G1,39127,2021-09-01T05:38:25Z,175,176,-0.000284472078228867,-1.63528958007037
81,Anik G1,39127,2021-09-01T05:38:25Z,175,177,0.00340138889436685,-3.56711654239378
81,Anik G1,39127,2021-09-01T06:08:25Z,175,176,-0.000284235832253395,-1.31244220344693
81,Anik G1,39127,2021-09-01T06:08:25Z,175,177,0.00340195976680111,-3.22602957115575
81,Anik G1,39127,2021-09-01T06:08:25Z,176,177,0.0036861965650519,-1.90308121903128
81,Anik G1,39127,2021-09-01T06:38:25Z,176,177,0.00368652883935874,-1.26852786876482
81,Anik G1,39127,2021-09-01T06:38:25Z,175,176,-0.000283945322804851,-2.53664548219884
81,Anik G1,39127,2021-09-01T06:38:25Z,175,177,0.00340258578713348,-3.81614723789869
81,Anik G1,39127,2021-09-01T07:08:25Z,176,177,0.00368684229233749,-2.14866474787024
81,Anik G1,39127,2021-09-01T07:08:25Z,175,176,-0.000283602070038328,-2.07259366720405
81,Anik G1,39127,2021-09-01T07:08:25Z,175,177,0.00340323705581901,-4.22541145433347
81,Anik G1,39127,2021-09-01T07:38:25Z,176,177,0.00368714482682597,-2.25539172290428
81,Anik G1,39127,2021-09-01T07:38:25Z,175,176,-0.000283229012614484,-2.72814403009251
81,Anik G1,39127,2021-09-01T07:38:25Z,175,177,0.00340391710481087,-4.98339449739392
81,Anik G1,39127,2021-09-01T08:08:25Z,176,177,0.00368742047838524,-1.49689541543089
81,Anik G1,39127,2021-09-01T08:08:25Z,175,177,0.00340460774473467,-4.46644369823919
81,Anik G1,39127,2021-09-01T08:08:25Z,175,176,-0.000282812832638149,-2.95190274803871
81,Anik G1,39127,2021-09-01T08:38:25Z,175,176,-0.000282373491212098,-3.30232694962875
81,Anik G1,39127,2021-09-01T08:38:25Z,175,177,0.00340530181703462,-4.36931367893258
81,Anik G1,39127,2021-09-01T08:38:25Z,176,177,0.00368767516547899,-1.07647426394154
81,Anik G1,39127,2021-09-01T09:08:25Z,175,176,-0.000281912259246418,-3.18521284849966
81,Anik G1,39127,2021-09-01T09:08:25Z,176,177,0.00368790110899498,-1.00243835930917
81,Anik G1,39127,2021-09-01T09:08:25Z,175,177,0.00340598849749404,-4.18476335277126
81,Anik G1,39127,2021-09-01T09:38:25Z,175,177,0.00340664656087905,-3.91049233247629
81,Anik G1,39127,2021-09-01T09:38:25Z,176,177,0.00368808871773734,-0.492042842022392
