sat_id,sat_name,norad_id,start_time,end_time,reset
21,SES 11,42967,2021-09-03T14:37:25Z,2021-09-03T15:22:25Z,False
21,SES 11,42967,2021-09-17T13:37:25Z,2021-09-17T14:22:25Z,False
21,SES 11,42967,2021-09-30T12:37:25Z,2021-09-30T13:22:25Z,False
21,SES 11,42967,2021-10-16T11:37:25Z,2021-10-16T12:22:25Z,False
21,SES 11,42967,2021-11-01T10:10:35Z,2021-11-01T10:55:35Z,False
21,SES 11,42967,2021-11-15T09:37:55Z,2021-11-15T10:22:55Z,False
21,SES 11,42967,2021-11-16T23:35:55Z,2021-11-16T23:35:55Z,True
21,SES 11,42967,2021-11-19T14:05:55Z,2021-11-19T14:05:55Z,True
21,SES 11,42967,2021-11-20T03:05:55Z,2021-11-20T03:05:55Z,True
21,SES 11,42967,2021-11-20T15:35:55Z,2021-11-20T15:35:55Z,True
21,SES 11,42967,2021-11-21T04:35:55Z,2021-11-21T04:35:55Z,True
21,SES 11,42967,2021-11-21T18:05:55Z,2021-11-21T18:05:55Z,True
21,SES 11,42967,2021-11-22T07:05:55Z,2021-11-22T07:05:55Z,True
21,SES 11,42967,2021-11-29T08:36:55Z,2021-11-29T09:21:55Z,False
21,SES 11,42967,2021-12-01T09:05:55Z,2021-12-01T09:05:55Z,True
21,SES 11,42967,2021-12-13T07:36:55Z,2021-12-13T08:21:55Z,False
21,SES 11,42967,2021-12-15T20:35:55Z,2021-12-15T20:35:55Z,True
21,SES 11,42967,2021-12-27T06:36:35Z,2021-12-27T07:21:35Z,False
21,SES 11,42967,2021-12-29T21:35:35Z,2021-12-29T21:35:35Z,True
21,SES 11,42967,2022-01-07T15:35:35Z,2022-01-07T15:35:35Z,True
21,SES 11,42967,2022-01-12T22:35:35Z,2022-01-12T22:35:35Z,True
21,SES 11,42967,2022-01-26T16:03:55Z,2022-01-26T16:03:55Z,True
