sat_id, sat_name, norad_id, start_time, end_time, reset
72,SES-15,42709,2021-09-01T15:56:30.000Z,,
72,SES-15,42709,2021-09-01T18:38:38.000Z,,
72,SES-15,42709,2021-09-02T05:01:34.000Z,,
72,SES-15,42709,2021-09-02T07:30:54.000Z,,
72,SES-15,42709,2021-09-03T10:36:30.000Z,,
72,SES-15,42709,2021-09-03T14:18:22.000Z,,
72,SES-15,42709,2021-09-03T15:52:14.000Z,,
72,SES-15,42709,2021-09-04T00:15:42.000Z,,
72,SES-15,42709,2021-09-04T04:35:58.000Z,,
72,SES-15,42709,2021-09-04T06:52:30.000Z,,
72,SES-15,42709,2021-09-05T14:22:38.000Z,,
72,SES-15,42709,2021-09-05T15:52:14.000Z,,
72,SES-15,42709,2021-09-06T04:53:02.000Z,,
72,SES-15,42709,2021-09-06T06:52:30.000Z,,
72,SES-15,42709,2021-09-07T13:52:46.000Z,,
72,SES-15,42709,2021-09-07T16:00:46.000Z,,
72,SES-15,42709,2021-09-08T05:05:50.000Z,,
72,SES-15,42709,2021-09-08T06:43:58.000Z,,
72,SES-15,42709,2021-09-09T15:52:14.000Z,,
72,SES-15,42709,2021-09-10T04:31:42.000Z,,
72,SES-15,42709,2021-09-10T06:56:46.000Z,,
72,SES-15,42709,2021-09-11T17:30:22.000Z,,
72,SES-15,42709,2021-09-12T04:44:30.000Z,,
72,SES-15,42709,2021-09-12T06:22:38.000Z,,
72,SES-15,42709,2021-09-13T15:35:10.000Z,,
72,SES-15,42709,2021-09-14T04:18:54.000Z,,
72,SES-15,42709,2021-09-14T06:39:42.000Z,,
72,SES-15,42709,2021-09-15T13:35:42.000Z,,
72,SES-15,42709,2021-09-15T14:56:46.000Z,,
72,SES-15,42709,2021-09-15T16:30:38.000Z,,
72,SES-15,42709,2021-09-15T19:29:50.000Z,,
72,SES-15,42709,2021-09-16T04:18:54.000Z,,
72,SES-15,42709,2021-09-16T06:22:38.000Z,,
72,SES-15,42709,2021-09-17T13:10:06.000Z,,
